D01-NF-R1	D01-NF-R2	D01-NF-R3	D01-OF-R1	D01-OF-R2	D01-OF-R3	D01-OR-R1	D01-OR-R2	D01-OR-R3	D01-ZF-R1	D01-ZF-R2	D01-ZF-R3	D01-ZH-R1	D01-ZH-R2	D01-ZH-R3	D01-ZR-R1	D01-ZR-R2	D01-ZR-R3	D02-NF-R1	D02-NF-R2	D02-NF-R3	D02-OF-R1	D02-OF-R2	D02-OF-R3	D02-OR-R1	D02-OR-R2	D02-ZF-R1	D02-ZF-R2	D02-ZF-R3	D02-ZH-R1	D02-ZH-R2	D02-ZH-R3	D02-ZR-R1	D02-ZR-R2	D02-ZR-R3	D03-NF-R1	D03-NF-R2	D03-NF-R3	D03-OF-R1	D03-OF-R2	D03-OF-R3	D03-OR-R1	D03-OR-R2	D03-OR-R3	D03-ZF-R1	D03-ZF-R2	D03-ZF-R3	D03-ZH-R1	D03-ZH-R2	D03-ZH-R3	D03-ZR-R1	D03-ZR-R2	D03-ZR-R3	D04-NF-R1	D04-NF-R2	D04-NF-R3	D04-OF-R1	D04-OF-R2	D04-OF-R3	D04-OR-R2	D04-OR-R3	D04-ZF-R1	D04-ZF-R2	D04-ZF-R3	D04-ZH-R1	D04-ZH-R2	D04-ZH-R3	D04-ZR-R1	D04-ZR-R2	D04-ZR-R3	D05-NF-R1	D05-NF-R2	D05-NF-R3	D05-OF-R1	D05-OF-R2	D05-OF-R3	D05-ZF-R1	D05-ZF-R2	D05-ZF-R3	D05-ZH-R1	D05-ZH-R2	D05-ZH-R3	D05-ZR-R1	D05-ZR-R2	D05-ZR-R3	D06-NF-R1	D06-NF-R2	D06-NF-R3	D06-OF-R1	D06-OF-R2	D06-OF-R3	D06-OR-R1	D06-OR-R2	D06-OR-R3	D06-ZF-R1	D06-ZF-R2	D06-ZF-R3	D06-ZH-R1	D06-ZH-R2	D06-ZH-R3	D06-ZR-R1	D06-ZR-R2	D06-ZR-R3	D07-NF-R1	D07-NF-R2	D07-NF-R3	D07-OF-R1	D07-OF-R2	D07-OF-R3	D07-OR-R1	D07-OR-R2	D07-OR-R3	D07-ZF-R1	D07-ZF-R2	D07-ZF-R3	D07-ZH-R1	D07-ZH-R2	D07-ZH-R3	D07-ZR-R1	D07-ZR-R2	D07-ZR-R3	D08-NF-R1	D08-NF-R2	D08-NF-R3	D08-OF-R1	D08-OF-R2	D08-OF-R3	D08-OR-R1	D08-OR-R2	D08-OR-R3	D08-ZF-R1	D08-ZF-R2	D08-ZF-R3	D08-ZH-R1	D08-ZH-R2	D08-ZH-R3	D08-ZR-R1	D08-ZR-R2	D08-ZR-R3	D09-NF-R1	D09-NF-R2	D09-NF-R3	D09-OF-R1	D09-OF-R2	D09-OF-R3	D09-OR-R1	D09-OR-R2	D09-OR-R3	D09-ZF-R1	D09-ZF-R2	D09-ZF-R3	D09-ZH-R1	D09-ZH-R2	D09-ZH-R3	D09-ZR-R2	D09-ZR-R3	D10-NF-R1	D10-NF-R2	D10-NF-R3	D10-OF-R1	D10-OF-R2	D10-OF-R3	D10-ZF-R1	D10-ZF-R2	D10-ZF-R3	D10-ZH-R1	D10-ZH-R2	D10-ZH-R3	D10-ZR-R1	D10-ZR-R2	D10-ZR-R3
D08-ZH-R1	0.386709890398904	0.470359890398904	0.718257182571826	0.250619890398904	0.207399890398904	0.223899890398904	0.119169800698007	0.0555690731055569	0.0556690729055669	0.102819890398904	0.040489890398904	0.047010470104701	0.0328694521032869	0.022530225302253	0.024549890398904	0.181169890398904	0.040589890398904	0.00841009010090103	0.023659890398904	0.015450154501545	0.010649890398904	0.00953019970199703	0.014079890398904	0.032189890398904	0.608556085560856	0.593039814398144	0.00776009010090098	0.00689011130068901	0.019359890398904	0.00722009010090104	0.0227894017022789	0.00478013240047798	0.026289890398904	0.038939890398904	0.011789890398904	0.0141801997019971	0.011410199701997	0.011860280801186	0.015770199701997	0.013660199701997	0.015640185601856	0.010160109601096	0.02494992399924	0.01886992399924	0.016540205801654	0.016650166501665	0.017100199701997	0.016110199701997	0.014730252101473	0.013220199701997	0.017530224101753	0.016600199701997	0.017170227701717	0.149081490814908	0.116049890398904	0.225747523322575	0.44510517854451	0.191027719319103	0.139628233313963	0.367245956336725	0.374429814398144	0.200899800698007	0.188869814798148	0.206519814798148	0.093169814798148	0.086849814798148	0.107478554810748	0.279989814798148	0.163879814798148	0.366259800698007	0.012300199701997	0.011580124101241	0.015170199701997	0.0158701587015871	0.012320276201232	0.0129901997019971	0.014950199701997	0.014280199701997	0.016040199701997	0.0141501997019971	0.018349814798148	0.0114001140011399	0.014890199701997	0.015510199701997	0.014710199701997	0.016420199701997	0.00270012410124098	0.00551005510055103	0.042649800298003	0.017200199701997	0.013960199701997	0.00500009010090101	0.014339485401434	0.016039620401604	0.017580199701997	0.016270162701627	0.018410199701997	0.017250199701997	0.013210267301321	0.012150199701997	0.015470199701997	0.014870199701997	0.012890199701997	0.011140199701997	0.00722019970199699	0.006390199701997	0.014880199701997	0.013980199701997	0.012870199701997	0.020459800298003	0.033979814398144	0.0341992868034199	0.017950199701997	0.017860178601786	0.0174402250017441	0.013760199301993	0.010050124101241	0.012880199701997	0.018070199701997	0.016330163301633	0.017090199701997	0.547135471354714	0.141388366914139	0.609719890398904	0.308009890398904	0.109269890398904	0.286949890398904	0.0894508945089451	0.088899814798148	0.12470124701247	0.022159890398904	0.013549645301355	0.0530692501053069	0	0.021629814798148	0.00962989039890397	0.043539890398904	0.029429890398904	0.185521855218552	0.405824058240582	0.380925971538093	0.858059890398904	0.473539890398904	0.404869890398904	0.450939890398904	0.669472906666947	0.626119814398144	0.611726117261173	0.328569890398904	0.375039890398904	0.387483874838748	0.321469890398904	0.174357886017436	0.0458391712045839	0.274569890398904	0.324086539932409	0.012430199701997	0.0434198147981479	0.047780477804778	0.067759909899099	0.018120181201812	0.017440199701997	0.018680199701997	0.0176801768017681	0.019050199701997	0.0123003530989291	0.012860199701997	0.017210199701997	0.017620199701997	0.018190181901819	0.019000199701997
D08-ZH-R2	0.37793	0.46158	0.709407292172922	0.24189	0.19863	0.21511	0.1075	0.0340992566074339	0.039609405205948	0.094	0.03166	0.038170580405804	0.0240295610043899	0.0177099727997281	0.01592	0.17236	0.03186	0.02489	0.01936	0.01756997199972	0.01755	0.02995	0.01792	0.02343	0.599956198561986	0.57216	0.02407	0.022440177398226	0.01929	0.02458	0.00526974920250796	0.021570186698133	0.01958	0.03025	0.01882	0.03541	0.0323	0.032810073699263	0.03684	0.03462	0.03726	0.02547	0.01735	0.01914	0.038160020199798	0.037849976699767	0.03813	0.03649	0.035000052399476	0.03349	0.038000021799782	0.03758	0.037950022299777	0.140591604616046	0.10747	0.217137629923701	0.423805359846401	0.17192808201918	0.122078580514195	0.346386133738663	0.35343	0.18062	0.16851	0.18618	0.0725	0.0658	0.0863387345126548	0.25938	0.14348	0.34598	0.03292	0.02543	0.03571	0.036339961599616	0.032800073799262	0.03352	0.03536	0.03486	0.03644	0.03461	0.00735000000000001	0.0295598937989379	0.03555	0.03589	0.03521	0.03682	0.02253	0.025839856598566	0.025	0.03747	0.03423	0.02539	0.0101201021989779	0.0162200414995849	0.03791	0.036569963899639	0.03868	0.03753	0.033480067599324	0.03242	0.03582	0.03516	0.03317	0.03185	0.02767	0.02678	0.03517	0.03428	0.03318	0.00501000000000003	0.01739	0.017609619603804	0.03829	0.038139979599796	0.037740024399756	0.03451	0.02849	0.03315	0.03834	0.036619964399644	0.03736	0.538795586655867	0.132618475115249	0.60087	0.29916	0.10042	0.2781	0.078710986109861	0.06761	0.10316143401434	0.01919	0.01887001499985	0.044219359706403	0.021629814798148	0	0.0185	0.03472	0.02058	0.176671964819648	0.397104169741697	0.372136079939201	0.84921	0.46486	0.39618	0.44223	0.660453196768032	0.60532	0.599016188261883	0.31973	0.36625	0.378653985239852	0.31375	0.152778069819302	0.029159510304897	0.26578	0.315246648833512	0.03289	0.02183	0.035130555605556	0.05634	0.038389981499815	0.03771	0.03896	0.037949977099771	0.03932	0.0328701461970761	0.03313	0.03748	0.03807	0.038459982199822	0.03927
D08-ZH-R3	0.37718	0.46218	0.708647292672927	0.24114	0.19848	0.21436	0.11661	0.0518192566074339	0.051899255907441	0.09325	0.03091	0.0374205804058041	0.0232795610043899	0.013690362103621	0.01753	0.17161	0.03196	0.00717999999999999	0.01425	0.00696029470294708	0.00221000000000002	0.01226	0.00522	0.02268	0.60277625296253	0.58988	0.00637999999999995	0.004760177198228	0.00995000000000005	0.00689000000000001	0.018869586104139	0.00615014449855496	0.01677	0.0295000000000001	0.00253000000000002	0.02033	0.01939	0.020340002499975	0.02046	0.02036	0.02042	0.01979	0.0318	0.02544	0.020470020199798	0.020169995799958	0.0204399999999999	0.019	0.019290013399866	0.01723	0.020310021799782	0.01997	0.0202600222997769	0.143561660816608	0.10967	0.220747567424326	0.441505359846401	0.187457900320997	0.136078414115859	0.364106133738663	0.37115	0.19833	0.18622	0.20389	0.09021	0.08352	0.104048734312657	0.27709	0.16119	0.3637	0.02034	0.02035	0.0203	0.020249996599966	0.019870007199928	0.02023	0.01871	0.02012	0.0197	0.01968	0.02274	0.0196899909999099	0.02008	0.01968	0.02003	0.01913	0.0110899999999999	0.012779921899219	0.0435	0.02014	0.01652	0.00956999999999998	0.0105596692033081	0.00870968780312207	0.02022	0.019579989899899	0.02099	0.0198399999999999	0.019470011599884	0.01998	0.01813	0.01747	0.01548	0.01554	0.0146599999999999	0.01111	0.01748	0.01742	0.01783	0.0235100000000001	0.03589	0.036109619603804	0.0206	0.020449979599796	0.020050024399756	0.01909	0.0183	0.01766	0.02062	0.019359987599876	0.01964	0.540265627856279	0.134238432515675	0.60106	0.29841	0.09966	0.27734	0.0869010942109421	0.08532	0.12088143401434	0.01264	0.00400975370246301	0.043469359106409	0.00962989039890397	0.0185	0	0.03397	0.01983	0.175911965319653	0.396354169841698	0.372336051539485	0.84843	0.46411	0.39543	0.44148	0.666913105668943	0.62304	0.60777630296303	0.31898	0.3655	0.377903985239853	0.31616	0.170498069819302	0.041909355806442	0.26503	0.314496648833512	0.0174	0.03955	0.053630555605556	0.07484	0.0206699818998189	0.02054	0.02127	0.020229977399774	0.0216	0.02050000199996	0.01976	0.02052	0.02038	0.020739982599826	0.02155
D08-ZR-R1	0.34364	0.42894	0.675237309073091	0.20739	0.16523	0.18051	0.08337	0.0349496379036209	0.018659255807442	0.05928	0.00316999999999997	0.00347057970579708	0.01069043899561	0.021059664696647	0.01899	0.13767	0.00295	0.04041	0.02004	0.0280897358973589	0.03289	0.04544	0.02946	0.01166	0.56953625296253	0.55664	0.0395699999999999	0.038550159498405	0.0242799999999999	0.04064	0.029450251397486	0.0400901449985499	0.01764	0.00459999999999993	0.03175	0.05424	0.0533	0.054250002499975	0.05437	0.05427	0.05433	0.0537	0.05204	0.05383	0.054230002699973	0.054079995799958	0.0540299999999999	0.05291	0.053260013299867	0.05119	0.05360000899991	0.05388	0.0539800051999479	0.110321660816608	0.07643	0.187507567324327	0.408265359746402	0.154217900220998	0.10283841401586	0.330866133738663	0.33791	0.16509	0.15298	0.17065	0.05697	0.05028	0.0708087343126569	0.24385	0.12795	0.33046	0.05425	0.05426	0.0542099999999999	0.054159996599966	0.053780007199928	0.05414	0.05262	0.05403	0.05361	0.05359	0.04203	0.0535999909999099	0.05399	0.05359	0.05394	0.0528399999999999	0.0449999999999999	0.046689921899219	0.04417	0.05411	0.04975	0.04348	0.0318702262977369	0.0275102707972919	0.05341	0.0534899898998989	0.0542099999999999	0.05328	0.053440011499885	0.05394	0.05154	0.05137	0.04902	0.04945	0.0485699999999999	0.04502	0.05127	0.05133	0.05174	0.0395099999999999	0.03955	0.039530149698503	0.05381	0.053759991699917	0.053570010199898	0.0529999999999999	0.05224	0.0516299999999999	0.0539	0.053269986799868	0.05354	0.507025627856278	0.100998432415676	0.56785	0.26447	0.0661	0.24357	0.0536610942109421	0.0520800000000001	0.0876414340143402	0.02138	0.029990245097549	0.00953935960640399	0.043539890398904	0.03472	0.03397	0	0.01414	0.141981964819648	0.36284418604186	0.339096051439486	0.81486	0.43014	0.36168	0.40755	0.633673105668943	0.5898	0.574586302563026	0.28503	0.33194	0.344354000240002	0.28292	0.137258069819302	0.01422984600154	0.23106	0.280546649533505	0.0513099999999999	0.03557	0.0543005556055561	0.07551	0.0544399984999849	0.05451	0.0544699999999999	0.053729991399914	0.05484	0.054410001799964	0.05373	0.05449	0.05429	0.054419998299983	0.05479
D08-ZR-R2	0.35735	0.44246	0.688827292172922	0.22131	0.17876	0.19453	0.09689	0.0343596379036209	0.0321792559074409	0.07342	0.01108	0.017590580405804	0.00344956100438991	0.00691966469664704	0.00488000000000004	0.15178	0.01224	0.02689	0.00655000000000004	0.013989735897359	0.01878	0.03195	0.01536	0.00284999999999997	0.583056252962529	0.57016	0.02607	0.024450177198228	0.01078	0.0265800000000001	0.0153102513974861	0.025950145098549	0.00414000000000003	0.00967000000000002	0.01788	0.0401300000000001	0.03919	0.040140002499975	0.04026	0.04016	0.04022	0.03959	0.03793	0.03972	0.040160020199798	0.039969995799958	0.04013	0.0388	0.039120013399866	0.03705	0.040000021799782	0.03977	0.039950022299777	0.123841660816608	0.08995	0.201027567424326	0.421785359846401	0.167737900320997	0.116358414115859	0.344386133738663	0.35143	0.17861	0.1665	0.18417	0.07049	0.0638	0.0843287343126568	0.25737	0.14147	0.34398	0.04014	0.04015	0.0401	0.0400499965999661	0.039670007199928	0.0400300000000001	0.03851	0.03992	0.0395	0.03948	0.02792	0.0394899909999099	0.03988	0.03948	0.03983	0.03882	0.03089	0.032579921899219	0.04358	0.03997	0.03623	0.02937	0.017760226297737	0.013390270097299	0.03991	0.039379989899899	0.04068	0.03953	0.039300011599884	0.0398	0.03782	0.03725	0.03517	0.03534	0.03446	0.03091	0.03717	0.03722	0.03763	0.0254	0.03597	0.0361896196038039	0.04029	0.040139979599796	0.0397400243997561	0.03889	0.0381	0.03749	0.04034	0.039159987599876	0.03941	0.520545627856278	0.114518432515675	0.58134	0.27858	0.07984	0.25752	0.067181094210942	0.0656	0.10116143401434	0.00788000000000001	0.016170260097399	0.0236393597064029	0.029429890398904	0.02058	0.01983	0.01414	0	0.156091964819648	0.376524169841698	0.352616051539485	0.82863	0.44428	0.3756	0.42165	0.647193105668944	0.60332	0.588076302563026	0.29915	0.34567	0.358073985239852	0.29644	0.150778069819302	0.0221893564064359	0.2452	0.294666648833512	0.0372	0.0349799999999999	0.053710555605556	0.07492	0.040389981599816	0.04037	0.04096	0.0399499770997711	0.04132	0.04030000199996	0.03959	0.04035	0.04018	0.040459982299823	0.04127
D08-ZR-R3	0.201718023180232	0.287018023180232	0.533275332753328	0.0654680231802318	0.0233080231802318	0.0385880231802318	0.0714119648196482	0.158352346115835	0.137222557413722	0.0829619763197632	0.145121976319763	0.139041390413904	0.152652403115265	0.1630016300163	0.160971964819648	0.00435196481964816	0.144931964819648	0.182331976819768	0.162001976319763	0.170071700717007	0.174871964819648	0.187401976319763	0.171441964819648	0.153621976319763	0.427614276142761	0.414718023180232	0.181531976319763	0.180532124318053	0.166241976319763	0.182601964819648	0.17140221561714	0.182042109218204	0.159601976319763	0.146581964819648	0.173731964819648	0.196221964819648	0.195281964819648	0.196231967319623	0.196351964819648	0.196251964819648	0.196311964819648	0.195681964819648	0.194021964819648	0.195811964819648	0.196211967519621	0.196061960619606	0.196011964819648	0.194891964819648	0.19520197861952	0.193131965319653	0.195581973819558	0.195861964819648	0.195961970019596	0.036440364403644	0.0694719648196482	0.0455855905045585	0.266343382926634	0.01739980200174	0.0549733799054973	0.188944156918894	0.195988023180232	0.07800998799988	0.08206998799988	0.0835999879998801	0.109371964819648	0.122941964819648	0.100822921410082	0.101928023180232	0.0906019648196482	0.188538023180232	0.196231964819648	0.196241964819648	0.196191964819648	0.196141961419614	0.195761972019576	0.196121964819648	0.194601964819648	0.196011964819648	0.195591964819648	0.195571964819648	0.184011964819648	0.195581955819558	0.195971964819648	0.195571964819648	0.195921964819648	0.194821964819648	0.186981964819648	0.188671886718867	0.179291964819648	0.196051965319653	0.191671976819768	0.185461964819648	0.173852191117385	0.169482234816948	0.195371976319763	0.195471954719547	0.196141976319763	0.195241964819648	0.195381976819538	0.195881965319653	0.193521964819648	0.193341964819648	0.190981964819648	0.191431964819648	0.190551964819648	0.187001964819648	0.193241964819648	0.193311964819648	0.193721964819648	0.181491964819648	0.181531964819648	0.181512114518151	0.195791964819648	0.195721957219572	0.195551974119555	0.194981964819648	0.194191964819648	0.193571965319653	0.195841965319653	0.195241952419524	0.195481965319653	0.36510365103651	0.0441334883044133	0.425898023180232	0.122498034680347	0.0762519653196532	0.101608023680237	0.100481004810048	0.111491964819648	0.094940949409494	0.163361964819648	0.171972209917197	0.132622626413262	0.185521855218552	0.176671964819648	0.175911965319653	0.141981964819648	0.156091964819648	0	0.220922209222092	0.197174074619718	0.672898023680237	0.288198034680347	0.219758023180232	0.265628023180232	0.491751128849175	0.447878023180232	0.432624326243262	0.143068034680347	0.190018023180232	0.202422024220242	0.140998023180232	0.0579433502057944	0.147512454514751	0.0891180346803468	0.138584683513858	0.193291964819648	0.171241964819648	0.195891958919589	0.193991964819648	0.196381963819638	0.196451965319653	0.196421964819648	0.195671956719567	0.196761976819768	0.196391966619612	0.195671965319653	0.196431965319653	0.196271964819648	0.196361963619636	0.196711976819768
D09-NF-R1	0.0192041860418604	0.0661558159581596	0.31250312503125	0.15545418604186	0.198484169841698	0.18233418604186	0.291714167841678	0.378654549137865	0.357524760635752	0.30384418604186	0.36601418604186	0.359943599435994	0.373384638237338	0.383443834438344	0.381374169841698	0.22517418604186	0.365244169841698	0.40325418604186	0.382784184141841	0.390383903839038	0.395174167941679	0.408184184141841	0.391754167941679	0.37444418604186	0.206692066920669	0.19379581395814	0.402304184141841	0.400834327340083	0.387014184141841	0.403024169841698	0.391834421139183	0.402474314940247	0.38042418604186	0.366894184141841	0.394114184141841	0.416524167941679	0.415584167841678	0.416534170341653	0.416654167941679	0.416554167941679	0.416614167941679	0.415984167841678	0.414324167841678	0.416114167841678	0.416514170741651	0.416364163641636	0.416364184141841	0.415214169841698	0.415644183241564	0.413574169741697	0.416234205941623	0.416164167941679	0.416264173241626	0.256742567425674	0.289774167941679	0.180076535118008	0.0454211739045421	0.225406081822541	0.275275583127528	0.0608577271060858	0.0525241678416784	0.275144167841678	0.291314167841678	0.275174167841678	0.329674167841678	0.343244167841678	0.321125124432113	0.199724167841678	0.310904167841678	0.141264167841678	0.416534167941679	0.416544167841678	0.416494167941679	0.416444164441644	0.416064175041606	0.41642416794168	0.414904167941679	0.416314167941679	0.415894169841698	0.415874167841678	0.404314167841678	0.415974159741597	0.416274167941679	0.415894169841698	0.416224167941679	0.415124169841698	0.407284169741697	0.409044090440904	0.399594167841678	0.416494169841698	0.41259418604186	0.405764167841678	0.394164397839416	0.389894440738989	0.41621418604186	0.415874158741587	0.41704418604186	0.41588418604186	0.415824181441582	0.416324169741697	0.41410418604186	0.413754169841698	0.41152418604186	0.411734167941679	0.410854167941679	0.407314169841698	0.413664169841698	0.413714169841698	0.414114169841698	0.401794167841678	0.401834167841679	0.401814317540181	0.41658418604186	0.416494164941649	0.416074211341607	0.415284167841678	0.414624169841698	0.414014169841698	0.41670418604186	0.415664156641566	0.415934169841698	0.144181441814418	0.264485694826449	0.20510581595816	0.0984541860418604	0.29678418604186	0.11931418604186	0.320783207832078	0.331794167841678	0.315293152931529	0.38416418604186	0.392474447339247	0.353524836835352	0.405824058240582	0.397104169741697	0.396354169841698	0.36284418604186	0.376524169841698	0.220922209222092	0	0.0249680900024968	0.452235832158322	0.0677558302583026	0.00119418414184142	0.0451258302583026	0.270828919627083	0.226955813958139	0.211842118421184	0.0781241860418604	0.0309041860418604	0.01850018500185	0.0843541678416784	0.278335556127834	0.367944660236794	0.13184418604186	0.0825075470082508	0.413594167941679	0.391644169741697	0.41620416204162	0.414294167841678	0.416824168241682	0.416894169841698	0.41731418604186	0.416314163141631	0.41768418604186	0.416694169941639	0.416114169841698	0.416874169841698	0.416574167941679	0.416824168241682	0.41763418604186
D09-NF-R2	0.00579392006079936	0.0898439485605143	0.337331211033733	0.131766052639474	0.173886052639474	0.158586052639474	0.266816081139189	0.353756462435376	0.332626673733263	0.280096051439486	0.342266051439486	0.33619546483362	0.349636503634964	0.358645689535865	0.356406079939201	0.201426051439486	0.340436052739473	0.379506051439486	0.359106052639474	0.365525760536553	0.370306052739473	0.384506052639474	0.367246052639474	0.350726052639474	0.230440201523044	0.217543948560514	0.378626052739473	0.377006229937701	0.363336052739473	0.379186051539485	0.366866331336687	0.377506224937751	0.356696052739473	0.343216052739473	0.370436052739473	0.391626081139189	0.390686081139189	0.391636083639164	0.391756081139189	0.391656081139189	0.391816052739473	0.391086081139189	0.389426081139189	0.391216081139189	0.392716072839272	0.392406029539241	0.392686052739473	0.391046052739473	0.390676093239068	0.388606079939201	0.392556074439256	0.392136052739473	0.392506074939251	0.231844480723185	0.264876081139189	0.155178448215518	0.0691693083069169	0.200507994920051	0.250377496225038	0.035959640403596	0.0276260811391887	0.250246081139189	0.266416081139189	0.250276081139189	0.304776081139189	0.318346081139189	0.296227037729623	0.174826081139189	0.286006081139189	0.116366081139189	0.391636081139189	0.391646081139189	0.391596081139189	0.391546077739155	0.391166088339117	0.391526081139189	0.390006081139189	0.391416081139189	0.390996081139189	0.390976081139189	0.379416081139189	0.391006069939101	0.391376081139189	0.390976081139189	0.391326081139189	0.391376052739473	0.382386081139189	0.384076003038408	0.374696081139189	0.392086051539485	0.388846051439486	0.380866081139189	0.369256307436926	0.364926350736493	0.392466052739473	0.391156014639116	0.393296051539485	0.392136051439486	0.390856091439086	0.391356079939201	0.390376052739473	0.389756051539485	0.387776051539485	0.386836081139189	0.385956081139189	0.382406081139189	0.389766051439486	0.388866051539485	0.389146079939201	0.376896081139189	0.376936081139189	0.376916230837692	0.392846052639474	0.392746030339275	0.392326076739233	0.390386081139189	0.389656079939201	0.389046079939201	0.392956051439486	0.391216015039122	0.391976051439486	0.167929576416793	0.239537604623954	0.22879391896081	0.0747060514394857	0.273036051439486	0.0955660514394856	0.295885121129589	0.306896081139189	0.290345065729035	0.360436052739473	0.368726312736873	0.329776702232978	0.380925971538093	0.372136079939201	0.372336051539485	0.339096051439486	0.352616051539485	0.197174074619718	0.0249680900024968	0	0.477133918860811	0.0927239200607994	0.0240439200607993	0.0700939200607994	0.294577054229458	0.250703948560514	0.235520249923552	0.0543760514394856	0.00715605273947262	0.00655790330065576	0.0594560811391887	0.253367466325337	0.342976570234298	0.108096052639474	0.058759412405876	0.388696081139189	0.366676079939201	0.39129607523913	0.389396081139189	0.393006033139301	0.392326051539485	0.393566051439486	0.392566028539257	0.393936051439486	0.39179608303915	0.391146079939201	0.392096051539485	0.392626052739473	0.393076033839308	0.393886051439486
D09-NF-R3	0.47135	0.3877	0.139802707827078	0.60756	0.65066	0.63438	0.74395	0.830890381296187	0.809760592594074	0.75586	0.81802	0.811939414094141	0.825390451395486	0.835529665096651	0.83351	0.6772	0.81747	0.85522	0.8349	0.842609735897359	0.84741	0.8603	0.84398	0.82652	0.249503804838048	0.28516	0.85443	0.853070159498405	0.83914	0.85514	0.843940250797492	0.854580144398556	0.8325	0.81912	0.84627	0.86876	0.86782	0.868770002499975	0.86889	0.86879	0.86885	0.86822	0.86656	0.86835	0.868750002699973	0.868599995799958	0.86855	0.86743	0.867720013299867	0.86566	0.868360021699783	0.8684	0.868500005199948	0.708978399583996	0.74201	0.632312367076329	0.43182437195628	0.677641913780862	0.727511415085849	0.513093559264407	0.50476	0.72738	0.74355	0.72741	0.78191	0.79548	0.773360956590434	0.65196	0.76314	0.5935	0.86877	0.86878	0.86873	0.868679996599966	0.868300007199928	0.86866	0.86714	0.86855	0.86813	0.86811	0.85655	0.86811999099991	0.86851	0.86811	0.86846	0.86736	0.85952	0.861209921899219	0.85183	0.86857	0.86456	0.858	0.846390226297737	0.8420202699973	0.86827	0.868009989899899	0.86904	0.86788	0.867900011499885	0.86841	0.86618	0.86588	0.86353	0.86397	0.86309	0.85954	0.86578	0.86585	0.86626	0.85403	0.85407	0.854050149698503	0.86864	0.868489979599796	0.868100024299757	0.86752	0.86673	0.86609	0.86866	0.867779987599876	0.868	0.31092441904419	0.716671523484765	0.24834	0.55044	0.74879	0.57129	0.7730190399904	0.78403	0.767478984589846	0.83624	0.8445302599974	0.805520650093499	0.858059890398904	0.84921	0.84843	0.81486	0.82863	0.672898023680237	0.452235832158322	0.477133918860811	0	0.3849	0.45331	0.40742	0.190236787832122	0.25592	0.250193811738117	0.53012	0.48302	0.470576015560156	0.53659	0.730481385386146	0.820050489695103	0.58389	0.534503360266397	0.86583	0.84378	0.868429994099941	0.86653	0.868899998799988	0.86897	0.86931	0.868269977399774	0.86964	0.868930001799964	0.86819	0.86895	0.86881	0.868879998599986	0.86959
D09-OF-R1	0.08693	0.00328000000000002	0.245277309073091	0.22297	0.26623	0.24975	0.35943	0.446390383396166	0.425250594794052	0.3711	0.43327	0.427199413394134	0.44083043899561	0.451199664696647	0.44913	0.2925	0.433	0.47051	0.45	0.458089735897359	0.46289	0.47542	0.45946	0.4417	0.13943625296253	0.12654	0.46953	0.468550159498405	0.45424	0.47078	0.459590251397486	0.47023014499855	0.44769	0.43461	0.46175	0.48424	0.4833	0.484250002499975	0.48437	0.48427	0.48433	0.4837	0.48204	0.48383	0.484230002699973	0.484079995799958	0.48403	0.48297	0.483400013299867	0.48133	0.48360000899991	0.48388	0.483980005199948	0.324458399583996	0.35749	0.247792367076329	0.0473043719562805	0.293121913780862	0.342991415085849	0.128573559264407	0.12024	0.34286	0.35903	0.34289	0.39739	0.41096	0.388840956590434	0.26744	0.37862	0.20898	0.48425	0.48426	0.48421	0.484159996599966	0.483780007199928	0.48414	0.48265	0.48403	0.48365	0.48359	0.47203	0.4837299899999	0.48399	0.48365	0.48394	0.48288	0.47504	0.476799920699207	0.46731	0.48425	0.47985	0.47348	0.461920228097719	0.457650270797292	0.4835	0.48362998899989	0.48431	0.48342	0.483580011499885	0.48408	0.48163	0.48151	0.47916	0.47945	0.47857	0.47507	0.48141	0.48147	0.48187	0.46951	0.46955	0.469530149698503	0.48391	0.483899991699917	0.483710010199898	0.483	0.48238	0.48177	0.48404	0.483409986799868	0.48368	0.0769256278562786	0.332241524884751	0.13789	0.16571	0.36445	0.18677	0.3884990399904	0.39951	0.383048983189832	0.45147	0.460100246297537	0.420790650693493	0.473539890398904	0.46486	0.46411	0.43014	0.44428	0.288198034680347	0.0677558302583026	0.0927239200607994	0.3849	0	0.06868	0.02263	0.203573105668943	0.1597	0.144626302563026	0.14538	0.09861	0.0862060147601476	0.15207	0.346091386386136	0.435700490295097	0.1991	0.14976336096639	0.48131	0.4594	0.483959992299923	0.48201	0.484579998499985	0.48465	0.4846	0.483869991399914	0.48494	0.484410001799964	0.48387	0.48463	0.48429	0.484559998299983	0.48489
