D04-ZR-R1	D10-NF-R1	NCO-B2-R1	D02-OF-R1	D02-OF-R3	D06-ZR-R2	D06-ZF-R2	D09-ZH-R2	D01-ZR-R3	D10-OH-R1	PCO-B1-R3	NCO-B3-R2	D04-OH-R1	D01-OR-R3	D09-OF-R2	D10-NF-R3	D07-NF-R1	D09-ZF-R2	D08-OH-R3	D08-ZR-R1	D08-ZF-R2	D08-ZF-R3	NCO-B4-R2	D02-NF-R3	D08-ZR-R2	D02-OH-R2	D09-ZR-R1	D07-ZH-R3	D05-ZF-R2	D06-ZH-R3	D09-ZF-R1	NCO-B3-R3	D03-NF-R3	D08-OH-R1	D01-ZR-R1	D05-OH-R1	D05-OF-R3	D06-ZR-R3	D08-NF-R1	D08-ZH-R3	D09-OF-R3	D02-OR-R2	D03-ZH-R1	NCO-B2-R2	PCO-B1-R2	D09-NF-R3	D01-ZF-R1	D04-NF-R3	D04-ZH-R3	D09-OR-R3	D02-OF-R2	D07-ZH-R1	D05-ZR-R1	D10-OH-R2	D08-ZR-R3	D03-OR-R2	D10-OF-R1	D01-ZR-R2	D10-ZF-R2	D03-OH-R3	D07-OR-R1	D01-OR-R2	PCO-B4-R1	PCO-B2-R3	D05-NF-R1	D07-OR-R3	D04-ZF-R3	D04-OF-R1	D04-ZH-R1	D03-ZH-R2	D05-NF-R2	D02-ZR-R2	D02-NF-R1	D02-ZF-R2	D04-ZR-R3	NCO-B4-R3	D09-OH-R3	D03-NF-R2	D03-OF-R2	D02-OR-R1	D06-OR-R1	D05-ZH-R2	D06-OH-R1	D07-NF-R2	D03-ZR-R3	D04-OR-R2	D07-OF-R2	D09-ZR-R2	D03-OF-R1	D08-OF-R2	PCO-B3-R2	NCO-B4-R1	D08-OH-R2	D08-ZH-R2	D10-OF-R2	D07-ZR-R2	D05-OH-R3	D03-OH-R2	PCO-B2-R2	D02-ZH-R3	D06-OH-R3	D07-ZF-R2	D03-NF-R1	D02-NF-R2	D05-OF-R2	D02-ZR-R1	D03-ZF-R2	D01-ZH-R3	D02-ZH-R1	D05-ZR-R3	D05-OR-R2	D06-OH-R2	D06-ZF-R3	D03-OR-R3	D08-OR-R2	D09-NF-R1	D09-OH-R1	D07-OR-R2	NCO-B2-R3	D06-ZH-R1	D05-ZF-R3	D09-ZH-R1	D01-OR-R1	D06-OF-R2	D10-OH-R3	D08-NF-R3	D03-ZR-R2	D04-OH-R3	D04-NF-R2	D01-NF-R3	D07-ZR-R1	D09-OR-R1	D07-ZR-R3	D08-OR-R1	D02-ZR-R3	D01-OF-R3	D01-NF-R1	D01-NF-R2	D07-NF-R3	D10-ZF-R1	D08-OR-R3	D09-OR-R2	D10-ZH-R2	D09-ZH-R3	D10-OR-R2	D07-ZH-R2	D10-OR-R3	D06-OR-R2	D08-NF-R2	D02-OH-R1	D01-OH-R3	NCO-B1-R1	D04-ZF-R2	D07-OH-R1	D02-ZF-R1	D05-OF-R1	D08-OF-R1	D05-NF-R3	D08-ZH-R1	D10-ZF-R3	D10-OR-R1	PCO-B4-R3	D10-NF-R2	D02-ZH-R2	PCO-B4-R2	D06-NF-R2	D10-ZR-R2	D01-OF-R2	D04-OF-R2	D10-ZR-R1	PCO-B1-R1	D04-ZH-R2	D02-ZF-R3	D06-NF-R3	D01-OH-R2	D07-OF-R1	D04-ZF-R1	D07-ZF-R3	D07-OH-R3	D10-ZH-R1	D07-OF-R3	D05-OH-R2	D05-ZH-R3	D06-ZR-R1	D09-ZF-R3	D06-OR-R3	NCO-B1-R3	D06-NF-R1	D02-OH-R3	D01-ZH-R1	PCO-B3-R3	D01-OH-R1	D07-ZF-R1	D05-ZR-R2	D03-ZF-R3	D03-ZF-R1	D04-OF-R3	D04-OR-R1	D05-OR-R1	D02-OR-R3	PCO-B3-R1	D06-ZH-R2	D04-ZR-R2	D03-OF-R3	D01-ZH-R2	D10-ZR-R3	D05-OR-R3	D05-ZH-R1	D03-OR-R1	D04-OH-R2	NCO-B3-R1	D09-OF-R1	D08-ZF-R1	D01-OF-R1	D03-OH-R1	NCO-B1-R2	D10-ZH-R3	D01-ZF-R2	PCO-B2-R1	D04-NF-R1	D06-OF-R3	D09-OH-R2	D08-OF-R3	D04-OR-R3	D10-OF-R3	D06-ZF-R1	D05-ZF-R1	D06-OF-R1	D03-ZR-R1	D09-ZR-R3	D01-ZF-R3	D03-ZH-R3	D07-OH-R2	D09-NF-R2
Bacteroidaceae	4.26330593899839	42.1785585657689	5.47839351303615	59.6225999779883	44.4842421210605	48.2817955361698	32.4393269442388	39.105944031456	17.5847923961981	51.8042397382927	28.4858246133531	8.51065957361705	5.08820761328821	23.8374419721466	51.1926201624845	46.5084637240386	16.9914957478739	28.990886263368	48.8689910459707	53.495142717077	31.6646157847875	32.763088127895	10.7586772396828	35.9989194921613	36.750700280112	43.8776939547356	44.7561402631184	20.6569153193533	34.8377672613033	39.9421780276505	27.9772684068875	18.8926352439744	8.59778302453079	49.6203291481167	19.3195005802553	29.681229044688	29.620253164557	29.2255669938073	36.165998019069	47.8545774683114	29.6438575430172	57.4361437104181	19.3643932116555	36.1918284902906	0.00200064020486556	22.3818480131258	22.563379154411	2.31070992534476	4.30543459763556	33.5160932075358	42.3454789203033	28.3805959695011	30.6623033505464	59.6018606512279	43.8291614142506	14.0934695388556	67.5129290079925	20.2190985943675	55.0306631851696	14.3313057745408	17.72179759094	25.3003971946254	0	0.00100034011563932	28.5911602209945	23.1013196466268	3.64695403276654	3.03427570678009	4.25608584240871	0	19.4559852633476	49.929462615186	48.3220939307226	37.3829438130303	3.99107089231016	23.0887706524783	30.616532927781	8.65932966483242	15.4027013506753	56.0841637651579	54.7603565390502	35.4421006284273	35.7437954524993	20.2105094649218	19.6666366519595	5.33350687839164	29.3267162282501	32.8957637124047	14.1960917723102	40.7279202849254	0	5.13977469758576	42.7260904361745	51.429200308151	53.6293065503581	26.4329521465518	42.6490013208982	13.1433087882183	0.00400120036010803	41.0431633081864	33.3890167050115	27.6758379189595	4.68224747878982	34.7503326563485	29.7880431519324	40.1929003081602	9.42295764220973	26.5328784801769	49.97048317541	35.3526763381691	28.7642855713228	37.258393693225	19.4487795118047	13.7751988394778	42.0937840785169	20.6331102240098	32.009645015408	33.0435304593159	37.8542834267414	49.5943255599908	26.1292453018992	37.3934445911874	29.0648230597605	51.0439488980261	62.7379582853999	27.1330238514487	16.2811174257584	4.40315168747435	2.72951115025824	13.0210313569327	28.6600496277916	42.1673486948082	21.2671448722951	46.0258706069489	50.1660730721517	20.7643057222889	10.5718630570062	12.609430809713	15.1234691427199	60.5524043896242	45.7631357797431	32.1713725411722	63.6290879260497	45.4342605563338	63.046218487395	30.4098131028135	58.1007542564472	50.2190832516356	38.0008203199248	40.7269562085422	21.9930171370262	4.27365034683824	3.58504729019667	18.2945984612768	44.5140313140913	35.2257264067878	36.6574958731429	22.3670250035033	43.4854821603666	43.7194274110456	59.5954341279925	0.00100022004841065	50.12355560002	43.219202753542	0.00100028007842196	30.8254806634256	67.7723980633028	23.5245860637287	6.85560972679674	58.7860415791264	0	4.4581906992573	31.5555688946247	29.1809215133145	26.6919436969157	20.6186907846688	3.6582924632169	20.9157846295444	21.7078539269635	65.9470382856971	20.8215779258459	35.0103080402714	34.9951965415099	27.0421689760392	33.6591563950696	35.9967586710551	3.30623143620053	24.4815478036434	51.9372555296566	22.6584228745223	0.0170040809794351	30.0631296709453	22.897906911594	29.0799375550396	10.4342780540021	14.7394014588315	4.41414930034232	3.41414100972895	37.7343390488386	42.6521791331492	0	39.8951654045835	3.96588656883746	14.3846099978992	20.9758586535672	56.8383037045188	28.3529965076601	32.8549697770305	15.9739454094293	4.7437874206532	2.92286683936783	43.7344913151365	43.4072310370356	22.0011205154371	10.9472694350797	37.6098171800651	65.7589884155979	15.1787679318141	0	2.83512634475857	32.424321242072	30.1613823049755	43.0675190331843	3.268974767038	58.168358925624	36.3930129256873	25.2869652239179	55.5621136031692	20.1312603797747	38.2042482515733	27.040545812867	11.4482662024531	20.1326636785657	22.336168084042
Ruminococcaceae	17.8660447051522	9.09600224098604	5.06994761455553	11.6861936826518	17.2466233116558	15.3272841865165	25.8588263540145	22.2553502286166	30.8454227113557	7.31099750897868	3.12618795142154	4.25482980680773	27.1571317006748	23.2651672802945	10.6455356785528	8.54375925407179	35.3306653326663	26.2627677347713	22.199989995498	14.8289696157194	26.4263633362346	25.8751263043109	8.22775316740498	20.5436555180935	22.7160864345738	17.8736517719569	17.1056975639038	32.5516247798944	12.1111767001171	22.156419439387	24.5985452580816	24.1713273769622	18.1679939173236	22.513130908909	32.1951658729841	14.1840564479808	13.8610096562766	22.3175965665236	28.8275489480056	17.1493742309193	23.015206082433	13.3575451971466	12.3058757604867	17.7229366238026	0.00200064020486556	32.9935171475449	32.084758989135	20.4341212497248	14.662101965024	19.5819868132748	18.4294775596774	29.1430687025956	13.8024898923182	5.97709198219377	19.4399423734918	9.93726675137823	3.91221278596365	33.8062127957581	7.16207969426854	16.6153107367242	31.2847652967306	24.81615991836	0.00100030009002701	0.00100034011563932	18.622387701177	28.736080679533	17.986569120988	18.1986489867401	14.4758968609865	100	23.5055612842512	14.4996848329615	16.6419866728033	20.6649191611974	17.1014434723418	32.9189502740329	28.8085566205751	18.5402701350675	10.6453226613307	12.9387281386321	18.5552365422515	11.0355041428171	27.2599957986135	30.8720534678033	11.6717191423798	26.7536394401169	22.5288414396206	26.8685089948572	12.6432066277778	25.3681619912762	0.00100036012964667	6.0746479016051	21.5686274509804	17.077367910276	6.60737865631627	29.4084101209593	11.1776007685226	17.6714823115095	0.00300090027008102	16.961159025874	27.1441432429729	29.9059529764882	23.1000880422603	20.6176903144478	14.1784920841423	17.8032576940009	15.9947177814682	31.1687791994718	13.0684490159391	10.3291645822911	17.1637011388427	27.7412061306975	29.4947979191677	10.9779400730329	23.003811791542	29.4814459084952	25.2551326689879	20.4696207217392	15.5714571657326	18.7800754324359	15.9275121580243	24.1545603713931	22.9547069005193	16.0469001670718	5.142799979993	31.0879222026573	13.3494757063956	24.1642721984722	21.8120671017336	36.9339443299382	29.7026334747459	18.9070207209821	31.6265994377582	18.93676407327	14.4923766457241	30.3951580632253	38.4746983612462	39.6011966102712	34.475306171456	6.21129818032672	21.0502621153307	19.7786804874632	4.61589251593153	21.0796477886732	5.69627851140456	27.1611237843679	6.5362223155873	18.4830235489486	26.2902531987475	18.5931106242059	34.6952250422673	7.3640293555846	19.2863934344193	36.1409862635439	18.5713571106998	12.0187304890739	26.2207993597119	22.3069685504374	19.1533428051148	9.39009873258175	6.30158364929621	0.0020004400968213	6.39587814516532	16.3001280717202	0.00200056015684392	31.4947082007883	3.8473850586211	27.7945075283878	15.7965341529097	5.31644556495988	0.0010003100961298	13.0742898324425	22.5597006712887	31.3396554828642	32.289238587821	29.5728992626534	18.267440696627	31.524240180876	37.3336668334167	4.32277233665803	30.2148988534726	14.5393406857349	11.5262989352334	23.9157620929418	25.2171042100208	22.5532468312008	4.13228926024822	31.9434579486	15.1799201688659	31.4624727374592	0.0140033608065936	30.2652246555881	31.7905310761596	13.7178768713474	15.5363699116638	13.4146463484186	16.9919724541069	18.8193137686672	15.0297112902903	16.8737743626686	0.00100030009002701	18.6491542208929	17.209865668355	11.9196486629786	31.4857983252128	6.54268249982493	15.8246024836641	11.9781033585525	8.84295205314976	26.336130078696	2.08747514910537	13.5155687184823	22.2053262370196	29.4295375872902	14.9238202899131	19.2506887052342	4.16558292151017	33.4056941637822	0.0010002900841244	21.4070552914686	25.6217362597787	30.2544297591772	23.0609161939634	19.7419651883214	6.18416445756015	23.4423146184321	15.3935451588692	14.1083611772474	17.5230606078796	19.824506988704	29.7065855683717	14.4716569622026	35.6881303025452	29.3616808404202
Lachnospiraceae	24.0462867496171	21.1563087758614	1.86460068642996	10.0293155372347	17.1995997998999	9.32182194699827	15.6479462195634	9.15366837086914	27.5207603801901	16.7758781100251	6.21736259778716	1.06395744170233	18.5276036764853	22.8329598207139	8.30031616440549	19.1944455560447	24.224112056028	14.2518432557348	7.23125406432895	8.5009954678699	21.6843242594316	20.535830407075	3.16490505284841	20.8848158634558	19.2867146858744	17.9546955355892	7.95357911059977	18.6419481351049	14.8485727721138	10.2288869770513	16.1102162102672	17.0546978959269	20.0608267637761	6.75804111850333	20.5120252911281	15.7263674123005	19.1954770600891	15.4986644257031	14.8689884245595	10.7826365337095	16.4515806322529	9.15148422727136	11.4933557476785	19.2148471091734	0.00200064020486556	13.7340429789107	15.8612961962503	35.5583131517323	27.2911098431384	14.9496243083973	17.5210596874562	12.920010406452	13.0659301068812	13.0065522933027	12.6738299617824	14.4636657428437	9.22485970650902	17.8830473713171	15.4806566823734	10.0344151426628	24.7859057985514	17.5285890086142	0.00200060018005402	0.00200068023127864	17.7035791496517	20.0158077457954	28.0307048709455	34.3097322992244	27.0669843049327	0	21.2870543714397	16.9809999299629	15.9065895583615	21.4953177525212	27.7412961220445	18.074168900268	12.5607828227243	19.4197098549275	12.1750875437719	10.7335814623604	7.76602875121297	10.6982748268823	13.8855822421399	19.9763877216152	8.07795819951776	19.3125613248163	17.5079795483426	11.435174994497	14.5653022222667	12.7556124694866	0.00100036012964667	2.33616904778804	13.4803921568627	9.42261708237036	15.243487655556	15.8627727586517	5.99307529119801	9.41051704818313	0.00300090027008102	20.0918495987833	15.9477843353006	13.9739869934967	23.8344405314551	22.0043420407592	17.6370514180494	21.5021811341898	17.5933892234739	11.5747456457147	14.5993216133196	13.6228114057029	16.0508776494606	13.1107687382448	24.2917166866747	16.1952878795458	11.2742989204926	18.7972106332103	12.6825949493737	12.2417536242034	14.8448759007206	6.69888051862301	17.9448435967739	9.21679273222075	11.7139741268047	10.9467070840461	12.1682588906117	20.6118937089803	12.6360762026735	22.4382527557242	32.6270168555071	19.1503411842395	11.937685103658	9.46601698900417	20.343747811559	11.9759101231505	16.3992156548881	21.1894757903161	21.1527302559177	13.9411099660827	22.9508524773873	13.4949931474646	9.23606386810196	14.80699577772	9.16175632009124	6.16369821893136	11.1114445778311	10.8276303677913	13.1244623171878	9.44358856365419	16.2613419233501	19.9787896069074	15.3983133084565	4.66874434502865	26.6746734724516	20.5896771482597	17.2877795007754	15.0614344032658	14.4655094792657	18.4183132144216	13.4722750285154	19.725509418108	12.3250532718415	0.0020004400968213	15.6960632284528	18.3232610261747	0.00200056015684392	16.6686673468979	10.30571005562	17.256765544495	21.6069837519647	13.4291774216139	0.0010003100961298	29.5007306868456	25.1127985033564	17.3058840005602	12.5891615562381	22.3515052074475	27.5097587829046	22.3703955661378	15.9649824912456	8.85763162896787	22.7734757988675	10.9565461059627	10.8788327595869	16.2603171427142	11.4034736673603	16.9269400454186	8.26457852049644	20.3049189183782	13.1341223077	15.8322828501111	0.0120028806913659	11.5944493912139	16.6836755112659	15.0708510127292	16.0325733550756	14.3331699068469	30.7889416051088	32.7331144653081	8.45521298093275	18.4746067955337	0.00100030009002701	10.0053017495774	27.7451902864808	14.6927301647643	16.2546396806499	13.8436759071219	16.5981207408964	12.4454585484969	9.77347314496118	20.2827449488376	3.13171476193345	11.3933802929641	14.34002280958	19.2348480300938	12.6549354248157	16.5770097670924	8.45321222064385	25.9098457413817	0.00200058016824879	34.04453340005	16.5052720033613	11.6319322854656	12.1182108306572	31.7619033320321	13.9158705546941	13.4569210452599	19.4095571678759	10.5099937976431	12.1816035376273	12.4586030596216	9.84984143816088	11.5323048602357	17.9896350248119	16.9844922461231
Clostridiaceae	7.25532788115997	5.81755972627956	0.641270096140337	4.07816142555554	5.90095047523762	2.91819646054882	2.76805185970669	5.61586409068625	5.90695347673837	4.85499054612391	2.19183289650067	1.06395744170233	11.8444502292797	6.77325116055707	4.71645255532877	5.45840169674657	3.09454727363682	4.94302664092278	3.7596918613376	3.74175862655448	4.73203477495323	4.59497583961103	3.16490505284841	6.48904985343111	4.08863545418167	5.46995377503852	5.61452653694162	4.71726428685769	7.60387797776866	2.82007162721834	5.39074928213389	4.16712523386927	4.80111248949538	3.49557300785353	5.11925247108728	8.78646849822349	7.28473507780057	2.75218343887872	4.09392414434784	3.71259641645908	5.83633453381352	4.86638452841892	4.09261927633685	3.17180969141852	0.00300096030729834	4.04878146384409	5.30143866178442	6.07549586694154	7.38060202008068	6.54833965322314	5.75364667747164	5.02411495126979	6.61802970257396	4.44655629470315	3.82375892910739	3.88806067215624	3.84819293981134	5.55349907458356	4.90610962713967	5.66549281683941	5.02721197326824	5.31460415603646	0.00300090027008102	0.00200068023127864	6.49471534950757	5.26357915378536	5.98384691600196	5.71128346259695	7.27398302370276	0	4.91155005155826	4.30027914794841	4.79258799751866	4.9343684968785	7.67282628280847	5.0346041524983	5.81514017569488	4.62631315657829	3.17458729364682	5.0246127986553	2.45895899400766	7.97041988552215	2.95597547190573	3.03357746027935	2.87440846014547	10.8432287390617	4.40951342265091	5.30986732835731	3.90022312718249	3.94073392292609	0.00300108038894002	0.467436602009673	4.37675070028011	3.93192664405559	5.09183305990156	4.09600704345129	11.1605892006564	5.08644149191612	0.00300090027008102	5.13377223700798	2.92187656296889	3.5727863931966	5.36557547622859	6.68414154652687	7.27838600564418	5.41381518389563	4.18775885872066	4.97103812563151	5.35405180953143	7.85892946473237	7.81978664211516	2.79422946096282	3.43537414965986	4.21889850432695	4.14194671495603	6.15201448709868	5.95409612998759	4.95632947485318	4.77081665332266	2.85922946867153	7.7120899793864	5.66694681234242	4.64536913826051	2.18493952399532	3.85034762166758	4.78129502161037	4.08328664051869	9.43203548151337	6.3328262001041	3.78804554459408	4.8247018330265	6.12424585030066	4.46792120611863	4.38979981792535	4.30189283284645	5.0890356142457	4.03385557356384	3.96402165104203	3.01768990634755	4.10151756149775	3.92172555924607	6.12230604526444	5.15011154573375	5.78647188312988	4.58483393357343	5.04862528514828	4.59056079066883	2.7700526199956	4.26766438911175	5.58673750137567	5.1000910373253	0.854529003719715	6.13421408196967	4.69920862805519	4.56205292381572	7.53822140398623	4.39897954079336	5.72137809540969	3.90710983931323	5.46180239479028	4.91401474604588	0.0020004400968213	6.92211495172828	5.19691026975106	0.00300084023526587	2.91899245743553	3.97743187547517	3.97078685408434	9.13013444923865	4.32999179622626	0.0020006201922596	7.627169539367	5.01015436637754	2.89998599523838	5.27116117608219	4.50411693495943	6.15553998598739	4.34282398607415	3.67883941970985	5.82338758891145	4.49006543009784	9.65653209503413	9.2766792090305	3.05637536891601	5.16748039058748	3.31435888714373	1.65311571810027	2.95215133902222	5.52415442022389	5.1933889589211	0.00500120028806914	5.41854671695697	4.37227358226278	6.66279721399408	3.64449424263948	3.9472499324615	6.52713550737693	7.03947631821276	8.39418979212101	5.87605554888542	0.00200060018005402	3.15204017325717	6.97984024343857	3.57139284320885	6.44302822326494	4.8649946478056	8.31857344420762	7.99907930026821	3.43092131593692	9.89407076633493	0.417695845131233	5.15688785720003	3.8386122171312	4.71116713688297	3.84349896459619	3.92186326070624	5.72617594685981	6.14833636781977	0.00300087025237319	6.33375031273455	3.20221684240011	5.39375081291459	3.83564932921156	7.03340039435887	4.2634922222778	2.58413702028893	7.15136352264198	1.97274964486505	2.85531344418433	5.64799343652136	4.62480367343264	3.52762270644496	4.52817352329118	5.75787893946973
Rikenellaceae	1.44245688145026	0.893393092960903	2.44766473315537	2.19516343662141	1.69984992496248	9.91106353604978	5.70116644324843	3.95901909974087	6.26813406703352	1.58865134705229	0.522198435405454	2.12791488340466	1.51484811469993	8.84224427725308	6.24224596790331	0.959422145744127	4.4152076038019	3.05925429426065	9.62233004852184	9.55349014036597	4.89610532528987	5.81049851436117	5.69582912512625	1.15354216481746	5.65526210484194	1.6568947231505	4.79715872142464	6.23599327677285	3.03754915006653	8.83735819611452	2.46425677095319	5.40875846681808	1.56768978350474	9.45325396428393	9.71827604145824	3.02457088525246	2.28648621604043	7.70231199415749	5.24946724960732	9.66215472653241	3.07823129251701	2.34815059379096	5.63360550752482	3.17180969141852	0	2.20296930649486	10.7619504972287	0.450333246602486	1.53558164909857	3.632852754905	1.68477499649839	7.09439852708679	4.22821344221608	1.56754864202471	9.79050363167057	3.30174992746155	1.77655073072653	9.69736381371617	1.31856698380304	3.5605666493257	5.05222297811037	11.6667166911787	0	0	2.6683481463688	6.03895908995408	0.925749857384481	0.87665749311984	1.32126841768097	0	1.55876140038243	1.47978428567141	1.96005843155304	1.50672322714903	1.2582834491181	5.0376045125415	3.13969543553519	1.5887943971986	3.67383691845923	2.08108216272462	7.44390312221767	4.32794300124084	6.03899286764632	6.24624804898547	6.07897869956279	1.80820601133383	7.13006413655784	3.38882996818282	3.49999499714838	7.74640841970467	0	1.40129584376869	8.06922769107643	8.61522145851467	1.54355568004482	6.9614110914348	3.98270824160429	3.6277413158316	0.00100030009002701	1.86800872471134	4.98749624887466	7.67183591795898	1.27461181367056	1.04949326183306	2.79406761003142	1.44475127066074	2.41701514636147	12.0779519603037	2.05617201805029	3.32666333166583	2.898144627024	5.90359758293649	2.65506202480992	3.23445550497724	9.36440126859624	1.52374663585157	3.95905871052948	9.92066271147439	3.37770216172938	10.8206528807387	3.03600376248324	4.12114299435706	16.4804050065533	7.92940964614784	1.79662882008703	3.8348407235473	4.63959817497799	1.48473714245667	0.695639988789686	8.94182858743722	7.06795805651165	4.7925400462245	5.48835999479776	8.42145279564622	1.60570651086478	8.91756702681072	7.8296016167437	12.6344435662188	5.56011366365165	1.21645008653202	10.2285005402377	4.02417305344886	2.09585930231395	3.90434260556334	1.32252901160464	8.08620482650979	1.09537242662505	8.08707308777335	4.52076309760807	1.57177016738202	10.167168539101	1.24962300191012	1.05689836360907	4.99134593258832	1.70876894602571	3.27283278636036	7.5994197388825	1.96484695613877	8.20743201328717	1.10536477037422	1.23350573735231	0	1.8908508828973	1.89906347554631	0	2.82896184702799	1.21643791765035	12.1454654594568	2.56484698014796	1.49168617564079	0	1.18611494805117	1.26354332362916	2.91899245743553	10.9254794465731	5.85975408441968	0.985887298568712	4.74099121631085	6.66133066533267	1.95380105843396	5.12435720431398	3.43768139148536	3.79673364822672	6.41588714921715	3.41964142788539	5.35719645054472	1.65311571810027	2.14483648622963	1.92575104290673	11.4392620605479	0.00300072017284148	10.4649185117005	6.65546083963661	3.74369546073173	2.4389999899959	3.91823339303403	1.38330030228415	1.0109300556512	4.05253996518677	1.60883659502942	0	9.27005911950944	1.15813497227283	3.05519152469463	10.5639650635799	1.34555167618724	2.91595368897161	4.02205676313999	4.19634995597535	1.42774184505096	0.626543767696849	5.11086208276635	6.63378619019988	10.8930107849611	2.54999449785416	4.10017530678688	1.98075268602069	7.01566595306216	0	0.642481861396047	5.11894519917569	3.51379203393731	8.3375851616195	1.02092904543134	1.33946881408493	7.19016367201569	2.67100325243933	7.07969028230728	4.24895451907878	2.96257016218596	14.7627574754154	2.74126098005082	5.89783095886025	1.69684842421211
Prevotellaceae	19.6338301684702	0.260114450358158	1.39895229111053	0.13407105766056	0.102051025512756	0.109044708330415	0.0440167263560153	0.292148995987954	0.0290145072536268	0.520213287447854	0.175066525279606	1.06395744170233	12.7405434630249	0.0350168080678726	0.342177932524913	0.298131177718196	0.0290145072536268	0.197080803129283	0.0580261117502876	0.0650305643652517	0.0460197885090589	0.0440189281390998	0	0.0770362070172981	0.0510204081632653	0.101054569467512	0.310139562803261	0.0350168080678726	0.0950484747221083	0.0520197675116544	0.20610511360794	10.9725960239722	22.3788466925447	0.0610274623580611	0.0370162871663532	0.0740629535104839	0.0700455295942363	0.048020648879018	0.0420197492821626	0.0790339846133837	0.205082032813125	0.129063240988084	28.6793547870637	0.18698878067316	0	0.117051502661171	0.0390179482561979	5.12279086524028	15.9314093516322	0.240122462455852	0.0990455609580407	0.0440272969240929	0.0780593250870662	0.418146351222928	0.055025311643356	37.1737020620929	0.534165591333313	0.036016207293282	0.41517852676651	37.1623514346312	0.027011885229501	0.0420205900891437	0.00100030009002701	0.00100034011563932	0.0700616542557451	0.0310151974467489	15.8808634994345	6.48986740055041	18.6388933376041	0	0.0590667454223272	0.112059391477483	0.114061593260361	0.0850408195934048	14.5978898476446	0.341040924910989	0.236127508854782	23.9779889944972	38.7303651825913	0.128066594629207	0.0710277008033133	0.0890605611816035	0.0500165054467974	0.0340176891983832	37.6354413662695	12.281984020505	0.0360205317030707	0.226122105937206	32.0312578169557	0.0470206891032054	0.00100036012964667	0	0.0530212084833934	0.0650318656141509	0.400144051858669	0.0450220608097968	0.0970660048833207	38.9707059388506	0.00100030009002701	0.0980529485922398	0.0490147044113234	0.0390195097548774	10.2759324475748	0.0740347963542865	0.0720533194563977	0.0920478648897427	27.2504451869785	0.0450184575676027	0.114065017059724	0.0820410205102551	0.0680503572643757	0.0510224498779463	0.0280112044817927	33.410034515532	0.0530249217132052	0.141069123870697	0.223116020330572	0.0410192790611587	0.148118494795837	0.0740318336884861	0.0720475513839134	0.271140993316525	0.0480244924911705	0.0570245205438339	0.453158605511929	0.0390187289899152	29.8767309693428	9.9556481082867	5.64219081555031	0.0350189102115142	0.0390218522372529	0.298158023752589	0.0310133357343658	0.0540221490811233	0.114050182080115	0.0340136054421769	0.0320147267743162	0.0370188796286106	0.0310173697270471	0.498184328201435	0.0550242106526872	0.223120485061933	0.509208775597995	0.328196918150891	0.347138855542217	0.0420218513627086	0.369125502670908	0.065024709389568	0.0510198977601264	0.0940460825804644	0.0380155863904201	4.60239268121042	14.9607166091177	0.0290136364091123	0.10304637086689	0.0760425838469543	0.0440198089140113	0.0670630392569015	0.0650351189642407	0.330108935948863	0.391160375754059	0.00100022004841065	0.319143614626582	0.101056591691347	0.00100028007842196	0.041013944741212	0.530190868712737	0.0440198089140113	16.4242308962949	0.429197430818176	0.0010003100961298	18.0849998999059	0.0750322638734656	0.041013944741212	0.0420172270630959	0.0330155172931278	15.1636472825543	0.0390163868824906	0.0390195097548774	0.45718744685321	0.0320147267743162	0.0810632293188687	0.0840605235769754	0.042018908508829	0.249119577397151	0.0550225592492922	3.30623143620053	0.035013655325577	0.125048769019918	0.0410188686795926	0	0.0440206897241704	0.0360187297394645	0.0760547594267873	30.6315589391651	29.9150515794003	10.1115048145257	7.95732073507627	0.0830315519897561	0.0990515067835274	0.00100030009002701	0.0530174957736053	14.7614662369122	34.5394703934535	0.0420197492821626	0.48519893156194	0.0710476018932685	0.0810616068211841	43.9406067397743	10.7871603356094	0.835391690262466	0.286160249739854	0.0530222693531283	0.0400184084678952	37.9598043236862	0	0.565214781617015	0.0300114043336468	0.0010002900841244	6.1195896922692	0.0420159660671055	0.200102052046544	0.0570245205438339	7.2886326557167	0.4221477517131	0.0460202489095202	0.0690517888416312	0.0580220483783838	28.4370810572863	0.274145297007414	0.0450175568471704	40.4005842687636	0.0290139266848087	0.153076538269135
