feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Sutterella	Temperature	Room Temp	0.0112801197422376	0.0433488358827525	90	81	0.795381804369229	0.878344652569874
Acidaminococcus	Temperature	Room Temp	-6.6264721175022e-05	0.000257197925535215	90	90	0.797362521481872	0.878344652569874
Sarcina	Temperature	Room Temp	-0.000265809917516816	0.00106936467160667	90	90	0.804348204187438	0.882592192921624
Butyrivibrio	Temperature	Hot	-0.00357774034262893	0.0155528225685564	90	90	0.818664452428565	0.894495004100045
Parasutterella	Temperature	Hot	-0.000829415873432762	0.00369068026844371	90	64	0.822775056068602	0.894495004100045
Mediterranea	Temperature	Room Temp	-0.000132957551979446	0.000598274199803121	90	90	0.824711705907843	0.894495004100045
Lachnospiraceae..environmental.samples	Temperature	Room Temp	-0.00108802779026893	0.00509969610635771	90	90	0.831609480844409	0.898520588498557
Prevotella	Temperature	Room Temp	0.0660338465767087	0.330247612093419	90	90	0.84203809381142	0.906315810896261
Clostridiales..environmental.samples	Temperature	Room Temp	-0.00654041261417788	0.0348720245235432	90	90	0.85171276819217	0.913243348403772
Hungatella	Temperature	Room Temp	0.000234515030838831	0.00129500784810029	90	90	0.856765419927437	0.915181244013398
Neglecta	Temperature	Hot	0.000340835148516004	0.00215547868064268	90	90	0.874766931365085	0.930884055263977
Actinomyces	Temperature	Hot	-9.93463672364877e-05	0.000684361186735002	90	90	0.884953826732851	0.93818413210024
Gemmiger	Temperature	Hot	0.00434547062610822	0.0379952464867337	90	90	0.909239336747541	0.946601989538792
Lachnoclostridium	Temperature	Hot	-0.00165587270152957	0.0145489551906641	90	90	0.909677798457492	0.946601989538792
Prevotellaceae..environmental.samples	Temperature	Room Temp	-0.000870385037354028	0.00736359178595353	90	90	0.906212144489484	0.946601989538792
Paraprevotella	Temperature	Hot	0.000540371600397881	0.00424469154362715	90	90	0.899026416579602	0.946601989538792
Terrisporobacter	Temperature	Hot	-0.000100170301381921	0.000857969002220103	90	35	0.907356026307175	0.946601989538792
unclassified.Veillonellaceae	Temperature	Room Temp	-0.000165113629515516	0.00163682288063226	90	35	0.919908961118111	0.953729143512159
Faecalibacterium	Temperature	Room Temp	-0.0479264961282771	0.545475647480846	90	90	0.930211667745854	0.96087798646275
Mitsuokella	Temperature	Room Temp	-0.00144174485311824	0.0183886877091061	90	43	0.937707559139802	0.961576478826997
Hungatella	Temperature	Hot	0.000106487959277066	0.00129500784810029	90	90	0.934674796697058	0.961576478826997
Enterococcus	Temperature	Room Temp	0.000302001381431618	0.00483089291142739	90	90	0.950312948421712	0.963986516024902
unclassified.Eubacteriaceae	Temperature	Room Temp	-0.000200779602958427	0.00290663990966017	90	90	0.94510575630529	0.963986516024902
unclassified.Coriobacteriia	Temperature	Room Temp	0.000270784564429691	0.00411630190475856	90	90	0.947718545112552	0.963986516024902
Clostridiales..environmental.samples	Temperature	Hot	-0.00152058026732984	0.0348720245235432	90	90	0.965331029256011	0.972226250893554
unclassified.Bacteroidales..miscellaneous.	Temperature	Room Temp	-0.000236396755523311	0.00510465075311591	90	90	0.963181473094686	0.972226250893554
Tyzzerella	Temperature	Hot	3.85564269726147e-05	0.00130249722448922	90	90	0.976460140379726	0.979935087498515
Selenomonas	Temperature	Room Temp	4.76627145027206e-07	0.000240415645241057	90	90	0.998423246192203	0.998423246192203
