"results.feature","results.metadata","results.value","results.coef","results.stderr","results.pval","results.name","results.qval","results.N","results.N.not.zero","residuals.D02.OF.R1","residuals.D02.OF.R3","residuals.D10.OH.R1","residuals.D04.OH.R1","residuals.D01.OR.R3","residuals.D09.OF.R2","residuals.D08.OH.R3","residuals.D02.OH.R2","residuals.D08.OH.R1","residuals.D05.OH.R1","residuals.D05.OF.R3","residuals.D09.OF.R3","residuals.D02.OR.R2","residuals.D09.OR.R3","residuals.D02.OF.R2","residuals.D10.OH.R2","residuals.D03.OR.R2","residuals.D10.OF.R1","residuals.D03.OH.R3","residuals.D07.OR.R1","residuals.D01.OR.R2","residuals.D07.OR.R3","residuals.D04.OF.R1","residuals.D09.OH.R3","residuals.D03.OF.R2","residuals.D02.OR.R1","residuals.D06.OR.R1","residuals.D06.OH.R1","residuals.D04.OR.R2","residuals.D07.OF.R2","residuals.D03.OF.R1","residuals.D08.OF.R2","residuals.D08.OH.R2","residuals.D10.OF.R2","residuals.D05.OH.R3","residuals.D03.OH.R2","residuals.D06.OH.R3","residuals.D05.OF.R2","residuals.D05.OR.R2","residuals.D06.OH.R2","residuals.D03.OR.R3","residuals.D08.OR.R2","residuals.D09.OH.R1","residuals.D07.OR.R2","residuals.D01.OR.R1","residuals.D06.OF.R2","residuals.D10.OH.R3","residuals.D04.OH.R3","residuals.D09.OR.R1","residuals.D08.OR.R1","residuals.D01.OF.R3","residuals.D08.OR.R3","residuals.D09.OR.R2","residuals.D10.OR.R2","residuals.D10.OR.R3","residuals.D06.OR.R2","residuals.D02.OH.R1","residuals.D01.OH.R3","residuals.D07.OH.R1","residuals.D05.OF.R1","residuals.D08.OF.R1","residuals.D10.OR.R1","residuals.D01.OF.R2","residuals.D04.OF.R2","residuals.D01.OH.R2","residuals.D07.OF.R1","residuals.D07.OH.R3","residuals.D07.OF.R3","residuals.D05.OH.R2","residuals.D06.OR.R3","residuals.D02.OH.R3","residuals.D01.OH.R1","residuals.D04.OF.R3","residuals.D04.OR.R1","residuals.D05.OR.R1","residuals.D02.OR.R3","residuals.D03.OF.R3","residuals.D05.OR.R3","residuals.D03.OR.R1","residuals.D04.OH.R2","residuals.D09.OF.R1","residuals.D01.OF.R1","residuals.D03.OH.R1","residuals.D06.OF.R3","residuals.D09.OH.R2","residuals.D08.OF.R3","residuals.D04.OR.R3","residuals.D10.OF.R3","residuals.D06.OF.R1","residuals.D07.OH.R2","fitted.D02.OF.R1","fitted.D02.OF.R3","fitted.D10.OH.R1","fitted.D04.OH.R1","fitted.D01.OR.R3","fitted.D09.OF.R2","fitted.D08.OH.R3","fitted.D02.OH.R2","fitted.D08.OH.R1","fitted.D05.OH.R1","fitted.D05.OF.R3","fitted.D09.OF.R3","fitted.D02.OR.R2","fitted.D09.OR.R3","fitted.D02.OF.R2","fitted.D10.OH.R2","fitted.D03.OR.R2","fitted.D10.OF.R1","fitted.D03.OH.R3","fitted.D07.OR.R1","fitted.D01.OR.R2","fitted.D07.OR.R3","fitted.D04.OF.R1","fitted.D09.OH.R3","fitted.D03.OF.R2","fitted.D02.OR.R1","fitted.D06.OR.R1","fitted.D06.OH.R1","fitted.D04.OR.R2","fitted.D07.OF.R2","fitted.D03.OF.R1","fitted.D08.OF.R2","fitted.D08.OH.R2","fitted.D10.OF.R2","fitted.D05.OH.R3","fitted.D03.OH.R2","fitted.D06.OH.R3","fitted.D05.OF.R2","fitted.D05.OR.R2","fitted.D06.OH.R2","fitted.D03.OR.R3","fitted.D08.OR.R2","fitted.D09.OH.R1","fitted.D07.OR.R2","fitted.D01.OR.R1","fitted.D06.OF.R2","fitted.D10.OH.R3","fitted.D04.OH.R3","fitted.D09.OR.R1","fitted.D08.OR.R1","fitted.D01.OF.R3","fitted.D08.OR.R3","fitted.D09.OR.R2","fitted.D10.OR.R2","fitted.D10.OR.R3","fitted.D06.OR.R2","fitted.D02.OH.R1","fitted.D01.OH.R3","fitted.D07.OH.R1","fitted.D05.OF.R1","fitted.D08.OF.R1","fitted.D10.OR.R1","fitted.D01.OF.R2","fitted.D04.OF.R2","fitted.D01.OH.R2","fitted.D07.OF.R1","fitted.D07.OH.R3","fitted.D07.OF.R3","fitted.D05.OH.R2","fitted.D06.OR.R3","fitted.D02.OH.R3","fitted.D01.OH.R1","fitted.D04.OF.R3","fitted.D04.OR.R1","fitted.D05.OR.R1","fitted.D02.OR.R3","fitted.D03.OF.R3","fitted.D05.OR.R3","fitted.D03.OR.R1","fitted.D04.OH.R2","fitted.D09.OF.R1","fitted.D01.OF.R1","fitted.D03.OH.R1","fitted.D06.OF.R3","fitted.D09.OH.R2","fitted.D08.OF.R3","fitted.D04.OR.R3","fitted.D10.OF.R3","fitted.D06.OF.R1","fitted.D07.OH.R2","ranef.D01","ranef.D02","ranef.D03","ranef.D04","ranef.D05","ranef.D06","ranef.D07","ranef.D08","ranef.D09","ranef.D10"
"Holdemania","Temperature","Hot",0.0170339705146871,0.00160183217258048,7.74040035739064e-17,"TemperatureHot",2.18279290078416e-14,90,90,10.8928880760028,-3.59747018670157,-6.21647449921839,1.45195048615316,-2.17428731889545,13.1526502687152,6.30715775666524,-3.41658786749502,7.03430771551285,-2.03983243142354,-3.41287217890618,-5.74927386684786,6.60868933342353,-3.51545375404777,-5.66777458142997,1.96696550782092,-1.17371282191363,9.29083164157547,1.27526580549422,-6.11395555016841,-0.892125340511949,-0.68373728187861,-2.11682208940453,-3.82193534127912,0.967290936452978,5.50255379226133,10.7890029222613,-5.40563230290699,-0.505634436323889,5.5269950043075,-0.506225151591723,-2.9783429606963,-0.110460288408852,-5.66231475249393,9.40424640863716,0.207617400282819,-7.96555310295918,-3.21178614635518,-4.63516821859509,-4.05286335773059,-1.58382156331023,-2.48491328927631,-2.27840409879352,9.29636590792619,2.84793435090005,7.88377936069497,5.25743790578802,0.75335636441786,4.33628493677993,0.830761812617297,-4.31116329013784,1.113323722171,-4.69812170001517,2.96188357493565,-2.36025890555704,6.03433944375786,-6.05824923195663,-1.3718712297966,-3.04949997019796,1.60251658177281,-7.2840724341374,-0.981692001893741,-2.17558942190324,1.37837946684747,3.400988287271,-2.8614784746772,0.635388389003538,-2.6065062755549,2.81525643453836,-7.73811649831954,3.81604698038637,7.1096086874299,-0.826543109143082,-2.23194238270432,4.05033203200141,-6.35960638473987,-0.180039796260923,-4.68199943201969,0.820393299445271,1.0802752430645,6.24799261032944,-3.35824900214634,-1.96296579647718,-10.2356176803201,-3.59153707486562,-1.0252539783206,-2.37731824830993,-1.32179097865353,12.1458624089839,-1.17400277895656,42.6110173916519,42.6110173916519,49.9242282769695,3.32133118263831,23.5749642259509,30.5474469071732,38.6427265918313,40.9841933320197,38.6427265918313,27.5104424945058,29.137266554138,30.5474469071732,43.0532799583646,30.9897094738859,42.6110173916519,49.9242282769695,14.6544731928849,51.5510523366016,12.5853865665401,22.7968110622199,23.5749642259509,22.7968110622199,4.94815524227045,28.920622847541,14.2122106261722,43.0532799583646,41.0998203303394,39.0307337039946,5.39041780898316,22.3545484955072,14.2122106261722,40.2695506514634,38.6427265918313,51.5510523366016,27.5104424945058,12.5853865665401,39.0307337039946,29.137266554138,29.5795291208507,39.0307337039946,14.6544731928849,40.7118132181761,28.920622847541,22.7968110622199,23.5749642259509,40.6575577636267,49.9242282769695,3.32133118263831,30.9897094738859,40.7118132181761,23.1327016592382,40.7118132181761,30.9897094738859,51.9933149033143,51.9933149033143,41.0998203303394,40.9841933320197,21.5058775996061,20.7277244358751,29.137266554138,40.2695506514634,51.9933149033143,23.1327016592382,4.94815524227045,21.5058775996061,22.3545484955072,20.7277244358751,22.3545484955072,27.5104424945058,41.0998203303394,40.9841933320197,21.5058775996061,4.94815524227045,5.39041780898316,29.5795291208507,43.0532799583646,14.2122106261722,29.5795291208507,14.6544731928849,3.32133118263831,30.5474469071732,23.1327016592382,12.5853865665401,40.6575577636267,28.920622847541,40.2695506514634,5.39041780898316,51.5510523366016,40.6575577636267,20.7277244358751,-6.80944910354545,12.6688666288682,-15.7299401366115,-24.9939955205132,-0.804884208645714,10.715407000843,-7.5876022672765,10.3273998886797,0.605296144389463,21.6089015738179
"Phocea","Temperature","Room Temp",0.005875721624729,0.000694446599079856,1.20068605899376e-12,"TemperatureRoom Temp",1.6929673431812e-10,90,90,-0.869838488974531,0.887937076460219,-2.39948407457552,2.45769031496059,-2.26566765001599,-5.42107985204116,0.201794164854498,-1.43233712519432,0.614192179982098,-3.63712154560462,0.626872781206718,1.89471494273142,1.38314731658239,-0.788768800538397,1.01458376851616,-2.41052152227036,-1.83852970988566,0.762616176684774,0.765955916090123,-0.885354269555924,-1.84550851490238,-1.28696147896305,-1.44521160844828,4.08138078454371,0.0802186789343358,0.445340277508007,0.879629279249881,0.0141191673404943,5.81471997110668,-0.161398377698081,0.947058751874706,2.03311947046421,-3.19128520788141,0.791668790227616,-3.53962346159726,1.96297062559834,-0.479976123777107,1.06666725335274,2.49656046972794,0.861141429176893,-1.4127510163666,0.819371712483406,0.555566190343713,-3.117024588902,-2.28563864694793,-1.24171394718431,-2.42153174108607,-0.656983784697912,0.558974608359602,-2.70659990750077,1.83469106040367,0.870258265098176,-0.810895669500498,0.833575868029945,0.834582492262417,0.0648244838870831,-1.90881846145517,1.33402184317215,0.395555634571368,0.0459475027475271,1.43326675728668,0.839578927280948,-0.499232170542683,-3.0191625944671,1.30066579612235,0.783618734812869,3.07681792487527,0.906637035605309,-2.3380802539799,0.668288454087381,-0.733027959178503,1.53227311935716,-2.23049516686703,-0.604312667750753,3.09754077105528,0.423259565529577,0.842962238311395,1.46587045110017,-1.56897633082688,0.806784554734188,-4.15745139975281,1.41439302383094,-0.520878942507626,3.31046061271751,5.37549229822901,0.412381432464068,-0.0785336616920222,0.780642763331707,-2.82487524598876,0.333248259853868,4.38375797625673,4.38375797625673,2.50663301159798,13.4120909472738,8.49601631723006,10.98314719393,11.6397182163649,7.58593674059434,11.6397182163649,7.82221646993594,4.62003770559833,10.98314719393,4.33583148012845,10.9352206978017,4.38375797625673,2.50663301159798,4.4876092924428,-0.695545752739632,7.73771455290869,6.98771450307584,8.49601631723006,6.98771450307584,10.2099121829362,14.1853259582676,4.53553578857107,4.33583148012845,10.8207622022724,14.0708674627383,10.1619856868079,7.03564099920412,4.53553578857107,8.43753945202729,11.6397182163649,-0.695545752739632,7.82221646993594,7.73771455290869,14.0708674627383,4.62003770559833,4.57211120947006,14.0708674627383,4.4876092924428,8.38961295589901,14.1853259582676,6.98771450307584,8.49601631723006,10.8686886984007,2.50663301159798,13.4120909472738,10.9352206978017,8.38961295589901,8.54394281335833,8.38961295589901,10.9352206978017,-0.743472248867909,-0.743472248867909,10.8207622022724,7.58593674059434,11.7461215776959,10.2378197635417,4.62003770559833,8.43753945202729,-0.743472248867909,8.54394281335833,10.2099121829362,11.7461215776959,7.03564099920412,10.2378197635417,7.03564099920412,7.82221646993594,10.8207622022724,7.58593674059434,11.7461215776959,10.2099121829362,10.1619856868079,4.57211120947006,4.33583148012845,4.53553578857107,4.57211120947006,4.4876092924428,13.4120909472738,10.98314719393,8.54394281335833,7.73771455290869,10.8686886984007,14.1853259582676,8.43753945202729,10.1619856868079,-0.695545752739632,10.8686886984007,10.2378197635417,1.65167710760399,-2.50850772949761,-2.35672991718327,3.31764647718186,-2.27222800015601,3.97642299264635,0.143375293449779,1.54527374627295,4.09088148817563,-7.58781145849397
"unclassified.Ruminococcaceae","Temperature","Hot",1.1935338755605,0.147300049446537,5.95045186734437e-12,"TemperatureHot",5.59342475530371e-10,90,90,-1.34397979026205,1.09543676465695,1.34778252286682,-1.37732608054373,0.000581952960397203,-1.93260659034469,-2.14526289607089,0.861047898526894,-2.24299873880098,1.2005987623045,0.124898521815751,0.200454384236741,-2.37430917653537,0.837264290525355,1.62785220768416,-0.242630606230236,0.819199301796966,-2.53371118851072,-0.681879265922461,2.90591962502031,0.469659265582777,1.06728400552491,0.859275143883254,0.383496124923728,-0.694140733610047,-1.4441605306927,-1.98066154912144,2.20504815304263,-0.762804918587221,-2.80842604093579,-0.114922989648428,1.14199318168086,0.284196074624044,0.331790358860567,-1.95962286664126,-0.891724922688221,2.67184442953717,-0.142122405331919,1.23244603967512,1.96745091725198,1.06774158897989,0.396546206812881,0.463875971798108,-5.01036656515105,-1.06537285137902,-2.57542353742019,-1.02240169188553,-0.484855375455438,-0.673466487388685,0.839170306793851,1.29958758404453,-0.95149237920716,0.864688071095054,-0.336134880568849,1.31917601979088,-1.4364550954967,1.96274458395135,0.831152951201421,2.23152243943255,-0.655349330926828,2.32173034199776,0.54663968308328,1.25350760757193,-0.392115282812715,-0.685087061622928,1.25700404643337,-0.670847886917946,1.85059598560267,-0.329252172775712,1.18483231473248,-2.0004295037675,-1.83376833826132,0.805299740631545,0.704131006412538,-1.29455493936079,1.61935958749321,-0.242719077264008,1.15958658482967,-0.461814548835364,-0.926226793970939,-1.08893352048807,0.863439845266335,0.327111529697929,0.69638500502952,0.189706574775438,0.933268977087996,0.757368071214839,0.467035895709457,-2.6051051046377,0.566735267620555,6.58631906524703,6.58631906524703,5.47069516111391,3.11196976585849,9.73346166548832,4.00936552401463,7.84573050864336,5.89849699150155,7.84573050864336,3.6343743098741,4.32219638361959,4.00936552401463,5.89683954922049,3.31988600798809,6.58631906524703,5.47069516111391,2.92055992741602,6.15851723485939,2.92221736969708,10.6015856572164,9.73346166548832,10.6015856572164,3.79979183960398,3.32154345026914,3.61003944344257,5.89683954922049,6.31899770259021,6.32065514487126,3.11031232357743,11.2910651732429,3.61003944344257,8.53355258238884,7.84573050864336,6.15851723485939,3.6343743098741,2.92221736969708,6.32065514487126,4.32219638361959,3.63271686759304,6.32065514487126,2.92055992741602,7.8440730663623,3.32154345026914,10.6015856572164,9.73346166548832,7.00847721861675,5.47069516111391,3.11196976585849,3.31988600798809,7.8440730663623,10.4229411815149,7.8440730663623,3.31988600798809,5.46903771883285,5.46903771883285,6.31899770259021,5.89849699150155,9.73511910776938,10.6032430994974,4.32219638361959,8.53355258238884,5.46903771883285,10.4229411815149,3.79979183960398,9.73511910776938,11.2910651732429,10.6032430994974,11.2910651732429,3.6343743098741,6.31899770259021,5.89849699150155,9.73511910776938,3.79979183960398,3.11031232357743,3.63271686759304,5.89683954922049,3.61003944344257,3.63271686759304,2.92055992741602,3.11196976585849,4.00936552401463,10.4229411815149,2.92221736969708,7.00847721861675,3.32154345026914,8.53355258238884,3.11031232357743,6.15851723485939,7.00847721861675,10.6032430994974,3.84871461685991,0.0120925005920784,-2.96418712121239,-2.77443472505098,-2.25203018103537,0.434250653961795,4.71683860858798,1.95932601773389,-2.56486104064033,-0.415709329795562
"unclassified.Clostridiales..miscellaneous.","Temperature","Hot",0.676967763228269,0.0987134666619947,1.46636837208636e-09,"TemperatureHot",1.03378970232088e-07,90,90,-2.84778307113476,-0.104739552070226,2.05984792089235,-1.79161790749026,1.57219901572811,-2.44039039348352,-2.1550733326417,3.05781676702919,-2.55246135803193,1.61270579866266,1.73692837464856,0.366605321144816,-2.94434451252614,0.631545065191232,0.331405195306164,0.568490504144343,1.32578018894347,-2.51383585945447,-1.35267733293037,2.97466807273835,0.543178033102066,0.986867932023417,0.408579922470023,0.595063482947896,-0.610489527995132,-2.13230930678743,-2.01471129980064,0.501739580696266,-1.61097709895009,-1.26756080848515,0.479791982157048,0.493798169849751,1.36616691969877,-0.00476452543808659,-3.36172632565127,-1.66544294900224,1.68386456234436,1.13659584263793,1.39929979071876,0.453898215151845,1.89093694287633,0.520019815510027,0.589334430139055,-2.41628930937779,-1.75268477550704,-1.02317683503557,0.00999342696233274,-0.533743993813008,-1.56939541104177,0.388834844701187,0.92062546758127,-0.745850239665743,0.799325578067393,-0.35167662699921,0.82606181690536,-1.21728811653253,3.85591081785295,0.541784772780488,1.39471460017216,0.0152092169303453,1.50393093358578,0.43498765009006,0.92477313988126,-1.27805461105009,-1.5247007514434,1.51914664519462,-0.76155226743975,1.81138372567842,-0.965267286322986,1.93672299636554,0.0187715609234127,-2.3291486556695,0.335702653481753,0.324420086128909,-2.49362956338116,1.81954471434201,0.807216851642678,1.93401891051052,-1.49108424836952,-1.05340069621364,-1.29411315507551,0.60100587380161,0.658124081903726,1.02312739523455,0.238865097552585,0.289870974899381,0.431829054996239,0.0894683205446238,-1.41025766744804,0.83972031679565,6.23352310718523,6.23352310718523,5.01598749032925,3.34657338697669,5.11476151137821,5.34364528483687,4.44607454422888,4.99774991699789,4.44607454422888,4.98636551744088,6.22213870762821,5.34364528483687,5.55644551109389,4.66656768874554,6.23352310718523,5.01598749032925,5.26937635212978,6.25176068051659,4.71068075803377,6.698584282989,5.11476151137821,6.698584282989,4.58234657716403,4.10787209464953,5.94645394822111,5.55644551109389,5.23867677733801,4.679981183242,3.90526898107269,7.37566187908034,5.94645394822111,5.68184773441622,4.44607454422888,6.25176068051659,4.98636551744088,4.71068075803377,4.679981183242,6.22213870762821,5.54506111153688,4.679981183242,5.26937635212978,5.00477013832488,4.10787209464953,6.698584282989,5.11476151137821,5.91575437342934,5.01598749032925,3.34657338697669,4.66656768874554,5.00477013832488,5.79183910746955,5.00477013832488,4.66656768874554,5.57468308442525,5.57468308442525,5.23867677733801,4.99774991699789,4.55606591728221,6.139888688893,6.22213870762821,5.68184773441622,5.57468308442525,5.79183910746955,4.58234657716403,4.55606591728221,7.37566187908034,6.139888688893,7.37566187908034,4.98636551744088,5.23867677733801,4.99774991699789,4.55606591728221,4.58234657716403,3.90526898107269,5.54506111153688,5.55644551109389,5.94645394822111,5.54506111153688,5.26937635212978,3.34657338697669,5.34364528483687,5.79183910746955,4.71068075803377,5.91575437342934,4.10787209464953,5.68184773441622,3.90526898107269,6.25176068051659,5.91575437342934,6.139888688893,-0.1426580325252,0.299025967190475,0.011956808226362,-1.35215056283072,0.287641567633464,-0.018742766565407,1.44116473908559,-0.252649405578532,-0.590851855157877,0.317263540521836
"Ruthenibacterium","Temperature","Hot",0.0287816856095563,0.00457585106598147,1.70610579155541e-08,"TemperatureHot",9.62243666437253e-07,90,90,0.385159254038721,-0.0676554862131495,0.177565842508794,0.198628311981752,-2.5149992826039,1.9275511241939,1.07880044446385,-0.0532513923564233,0.95927157789707,-0.0112437716484557,-0.592834352427782,-0.814908671464603,0.0993715303210276,-0.742124478522125,-0.0885587456814394,0.213305581215744,-0.407032836724692,0.368298895144048,0.277497807669557,-1.42635353711203,0.170205329749006,-0.513155387634749,-0.430488561055965,-0.740085940258656,0.38033334342042,-0.110075217949062,0.693830548546652,-0.197112189911419,-0.00449881583237755,0.810183843841314,0.142162096266151,-0.741922505092586,-0.514188074204511,0.0722849304490778,0.710956761851024,0.360404224795967,-1.15898007730253,-0.218697086817472,-0.521609038675475,-0.3100598763527,-0.498054382473802,0.357995647803529,-0.0265313166890961,3.07369954097283,4.77439744871501,1.48793702034539,0.419591488340414,0.158499554845532,0.296458996230105,-0.5803273876765,-2.01101017655011,1.21801534740982,-0.463348166025435,-0.392210665719215,-0.609403729124706,1.19422929857701,-0.115512163169833,-0.630820141225874,-0.95524090895,0.158554853873518,-1.07368511997426,-0.479353888163615,0.98614359617118,0.984613991822625,0.220441791575427,-0.364822182723586,0.635268689161749,-1.00383168324847,0.307352113856424,-1.28022585391853,0.173700168850857,-0.116363136628374,-0.00483736525568457,-0.662050767837797,0.425571981133775,-0.504680024378542,-0.24300231624792,-0.456199988164235,0.518946419097468,0.106478490615712,0.879870071854837,-0.25221707594662,-0.642512867605973,-1.0923748491878,-0.397788764300176,-0.308849200643696,-0.657018640019409,-0.0760648796192422,0.802667236729275,-0.12807222902588,1.45842175938007,1.45842175938007,1.13425759206527,1.08830062585015,10.6899537215521,3.42513724174846,8.00810339957184,1.37431224729012,8.00810339957184,2.19154484174103,2.27565435383097,3.42513724174846,1.79460200813434,3.76131749050274,1.45842175938007,1.13425759206527,3.46374016601179,1.21836710415521,3.04345040516757,5.80635413793516,10.6899537215521,5.80635413793516,1.17241013794009,3.34102772965852,3.12755991725752,1.79460200813434,5.92631222706735,5.50602246622313,1.50859038669437,5.47017388918089,3.12755991725752,8.09221291166179,8.00810339957184,1.21836710415521,2.19154484174103,3.04345040516757,5.50602246622313,2.27565435383097,2.61183460258524,5.50602246622313,3.46374016601179,8.42839316041606,3.34102772965852,5.80635413793516,10.6899537215521,5.59013197831308,1.13425759206527,1.08830062585015,3.76131749050274,8.42839316041606,10.3537734727978,8.42839316041606,3.76131749050274,1.55454735290949,1.55454735290949,5.92631222706735,1.37431224729012,10.2696639607079,5.38606437709094,2.27565435383097,8.09221291166179,1.55454735290949,10.3537734727978,1.17241013794009,10.2696639607079,5.47017388918089,5.38606437709094,5.47017388918089,2.19154484174103,5.92631222706735,1.37431224729012,10.2696639607079,1.17241013794009,1.50859038669437,2.61183460258524,1.79460200813434,3.12755991725752,2.61183460258524,3.46374016601179,1.08830062585015,3.42513724174846,10.3537734727978,3.04345040516757,5.59013197831308,3.34102772965852,8.09221291166179,1.50859038669437,1.21836710415521,5.59013197831308,5.38606437709094,6.13538919617131,-2.75996251724644,-1.09082435936899,-3.04597413868641,-1.94272992279554,1.37174770168657,1.25178961255438,3.87382863503528,-0.793247034878046,-3.0000171724713
"Flavonifractor","Temperature","Hot",0.0523470607033784,0.00866094985192645,4.84734271740497e-08,"TemperatureHot",2.27825107718034e-06,90,90,-0.695967413681853,1.03679109068017,-0.223106669196941,2.39898652691664,1.02156162286461,-0.494425801659228,-0.336332336033811,-0.323107882114462,-0.484337873364821,-0.196701154185833,-0.475325541549155,0.430503644262161,-0.547698022380264,0.498520857208089,0.833977280659827,-0.359883740188621,-0.292822208220777,0.081935147203088,1.38576746730695,0.319923970498217,0.0201247273719716,0.502132490266267,-1.73425197296351,-0.162545687979387,-0.563316503610695,-0.248520933278774,-0.27513423564471,-0.252392361072717,1.53519377646297,0.250860557892079,0.0439315719792348,0.282171208094718,-0.0981587988676909,0.556063990178058,1.64750487408707,0.802989132396196,-0.262623806445047,-0.509703432005365,-0.462367700512696,-0.376885016726187,-0.00223303706834654,-0.111951828208343,-0.133245217277437,0.287268805594127,-0.488907878931518,-0.057359809262818,-0.609103753195881,0.429582604639087,0.36007367894947,0.0622938582095065,0.445678346176573,-0.307276745158503,0.14827566205253,-0.0556771560854634,-0.0565303584558232,-0.15277698919053,-0.220545960764752,-0.331296555817525,-0.28306606532565,-0.233462560725714,0.546841496122398,0.141443094055857,-0.526200265721827,0.772657582760916,-0.147412950453825,0.284732971386969,-1.26154553124485,0.267637473219088,0.480382598325007,0.35282896905813,-0.188101858679651,-0.114889793122855,-1.18366060539357,-1.16093552715651,0.221976507365294,0.499551892527625,-0.225046882548915,0.0288051632496531,-0.665273145976107,0.685648579122767,-0.174681355995288,0.0976447527962532,-0.559624686373803,0.725872730590702,-0.478594338135427,0.180186279656578,-1.17186930946594,0.192265167883348,-0.156349146424148,-0.42735974622655,4.09672847917354,4.09672847917354,2.91184401410636,6.51515463372863,3.75083338644787,3.48884570167826,3.17505105755901,4.8211247884884,3.17505105755901,6.23515227793346,5.5107559686186,3.48884570167826,4.42879133888718,3.8209085613919,4.09672847917354,2.91184401410636,3.54382875830791,2.1874477047915,3.93616220790912,3.60845791268174,3.75083338644787,3.60845791268174,5.79075832441377,4.21324201099312,3.21176589859426,4.42879133888718,2.03229554405405,2.42462899365527,6.12282118412742,3.2763950529681,3.21176589859426,2.45065474824415,3.17505105755901,2.1874477047915,6.23515227793346,3.93616220790912,2.42462899365527,5.5107559686186,5.84281882833225,2.42462899365527,3.54382875830791,2.78271760795779,4.21324201099312,3.60845791268174,3.75083338644787,1.70023268434041,2.91184401410636,6.51515463372863,3.8209085613919,2.78271760795779,3.41877052673423,2.78271760795779,3.8209085613919,2.51951056450514,2.51951056450514,2.03229554405405,4.8211247884884,4.14316683604908,4.00079136228296,5.5107559686186,2.45065474824415,2.51951056450514,3.41877052673423,5.79075832441377,4.14316683604908,3.2763950529681,4.00079136228296,3.2763950529681,6.23515227793346,2.03229554405405,4.8211247884884,4.14316683604908,5.79075832441377,6.12282118412742,5.84281882833225,4.42879133888718,3.21176589859426,5.84281882833225,3.54382875830791,6.51515463372863,3.48884570167826,3.41877052673423,3.93616220790912,1.70023268434041,4.21324201099312,2.45065474824415,6.12282118412742,2.1874477047915,1.70023268434041,4.00079136228296,-0.0944649822214028,0.583492970217913,-0.301469610361365,2.27752281545814,1.99752045966297,-1.81300282461522,-0.236840455987528,-1.06258076071148,-0.024389807277371,-1.32578780416413
