Well,Well96,PCR_Replicate,Plate,SampleName,Donor,Condition,Replicate,SampleCode,SampleNameFull,Omit,Sample,Target,Task,Dyes,Cq,Cq.Conf,Amp.Score,Amp.Status,Annotated,Baseline.Start,Baseline.End,Curve.Quality,Result.Quality.Issues,logCopyNumber,CopyNumber,PlotOrder
A19,A10,Rep1,Plate3,D09_OR_R3,D09,OR,R3,3-3-12,D09_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.44076119762,0.869864103719281,3.47660689978152,Amp,false,3,7,NA,NA,7.36716894644727,3881661821.56412,3
A2,A1,Rep2,Plate3,D07_OF_R3,D07,OF,R3,3-1-14,D07_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.2186426276838,0.99305851780478,3.37991782881988,Amp,false,3,8,NA,NA,6.79915571000518,1049553206.1,2
A20,A10,Rep2,Plate3,D09_OR_R3,D09,OR,R3,3-3-12,D09_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.486822564172,0.916625481828947,3.46796544965889,Amp,false,3,7,NA,NA,7.35245285489712,3752335002.1117,3
A21,A11,Rep1,Plate3,D04_ZH_R3,D04,ZH,R3,3-4-19,D04_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,15.9051364657209,0.899957854044036,NA,Amp,false,3,9,NA,NA,6.26033978730961,303520854.998752,7
A23,A12,Rep1,Plate3,D07_ZR_R3,D07,ZR,R3,3-3-18,D07_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.4485200035973,0.944774965052485,3.49266564244743,Amp,false,3,8,NA,NA,6.72571245891459,886260122.454835,6
A24,A12,Rep2,Plate3,D07_ZR_R3,D07,ZR,R3,3-3-18,D07_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.1968892341118,0.878383155122914,3.48750979233049,Amp,false,3,8,NA,NA,6.80610567600261,1066484199.68936,6
A3,A2,Rep1,Plate3,buffer_1,buffer,1,NA,NA,buffer_1_Rep1,false,Sample,16S,Unknown,SYBR,25.1790281167612,0.992079907044336,3.39588983688593,Amp,false,3,15,NA,NA,3.29743510646607,330585.542070316,7
A4,A2,Rep2,Plate3,buffer_1,buffer,1,NA,NA,buffer_1_Rep2,false,Sample,16S,Unknown,SYBR,25.699274433084,0.991879888151231,3.40059976666591,Amp,false,3,14,NA,NA,3.13122222585174,225460.764593292,7
A5,A3,Rep1,Plate3,D02_ZH_R3,D02,ZH,R3,3-2-1,D02_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,17.8585932789703,0.992563011701476,NA,Amp,false,3,9,NA,NA,5.63623217924272,72124186.6898485,7
A7,A4,Rep1,Plate3,D06_NF_R3,D06,NF,R3,3-1-15,D06_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,8.1879331263838,0.953869389054434,3.41922433933294,Amp,false,3,4,NA,NA,8.72589995962179,88664283576.0141,1
A8,A4,Rep2,Plate3,D06_NF_R3,D06,NF,R3,3-1-15,D06_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,8.51401617258076,0.946783219884452,3.37004056797132,Amp,false,3,4,NA,NA,8.6217200726579,69753952661.4564,1
A9,A5,Rep1,Plate3,D04_ZF_R3,D04,ZF,R3,3-1-10,D04_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,15.7328746738388,0.989489256095561,NA,Amp,false,3,8,NA,NA,6.31537550356586,344527785.909017,5
B1,A1,Rep3,Plate3,D07_OF_R3,D07,OF,R3,3-1-14,D07_OF_R3_Rep3,false,Sample,16S,Unknown,SYBR,13.5954398748973,0.911564194110868,3.46614203093957,Amp,false,3,8,NA,NA,6.99826202079957,1660010252.8535,2
B11,A6,Rep3,Plate3,NCO_B4_R3,NCO,B4,R3,3-4-9,NCO_B4_R3_Rep3,false,Sample,16S,Unknown,SYBR,23.8547754176722,0.899479711389213,3.4558452789607,Amp,false,3,13,NA,NA,3.72051903588749,875725.07557216,7
B13,A7,Rep3,Plate3,D03_OF_R3,D03,OF,R3,3-1-4,D03_OF_R3_Rep3,false,Sample,16S,Unknown,SYBR,25.5443896994071,0.949350285329113,3.44399601351098,Amp,false,3,14,NA,NA,3.18070616632361,252670.718858176,2
B15,A8,Rep3,Plate3,D02_OR_R3,D02,OR,R3,3-4-4,D02_OR_R3_Rep3,false,Sample,16S,Unknown,SYBR,11.8477007283713,0.927854902165279,3.47208569925032,Amp,false,3,6,NA,NA,7.55664513470566,6004735530.5812,3
B17,A9,Rep3,Plate3,PCO_B4_R3,PCO,B4,R3,3-4-10,PCO_B4_R3_Rep3,false,Sample,16S,Unknown,SYBR,13.5818332768256,0.96717940567319,3.48069630146963,Amp,false,3,8,NA,NA,7.00260917673303,1676709891.30974,7
B19,A10,Rep3,Plate3,D09_OR_R3,D09,OR,R3,3-3-12,D09_OR_R3_Rep3,false,Sample,16S,Unknown,SYBR,12.432973873597,0.882182809581924,3.47402271031935,Amp,false,3,7,NA,NA,7.36965690939391,3903962694.75597,3
B21,A11,Rep3,Plate3,D04_ZH_R3,D04,ZH,R3,3-4-19,D04_ZH_R3_Rep3,false,Sample,16S,Unknown,SYBR,15.8882691162477,0.873566453200346,NA,Amp,false,3,9,NA,NA,6.26572871685377,307310547.585308,7
B23,A12,Rep3,Plate3,D07_ZR_R3,D07,ZR,R3,3-3-18,D07_ZR_R3_Rep3,false,Sample,16S,Unknown,SYBR,14.5109836206323,0.892084816528858,3.47715547080984,Amp,false,3,8,NA,NA,6.70575603174686,846456767.108516,6
B3,A2,Rep3,Plate3,buffer_1,buffer,1,NA,NA,buffer_1_Rep3,false,Sample,16S,Unknown,SYBR,21.4752899575242,0.991642234397955,3.36644008931429,Amp,false,3,11,NA,NA,4.48073803273986,5041813.56451725,7
B5,A3,Rep3,Plate3,D02_ZH_R3,D02,ZH,R3,3-2-1,D02_ZH_R3_Rep3,false,Sample,16S,Unknown,SYBR,17.7157633323615,0.9676683281773,NA,Amp,false,3,10,NA,NA,5.68186475004423,80114937.7659038,7
B7,A4,Rep3,Plate3,D06_NF_R3,D06,NF,R3,3-1-15,D06_NF_R3_Rep3,false,Sample,16S,Unknown,SYBR,8.2251173307221,0.954259877148757,3.41582677431257,Amp,false,3,4,NA,NA,8.71402002213351,86271782592.6045,1
B9,A5,Rep3,Plate3,D04_ZF_R3,D04,ZF,R3,3-1-10,D04_ZF_R3_Rep3,false,Sample,16S,Unknown,SYBR,15.2208999035505,0.868173545014658,3.46692103490401,Amp,false,3,8,NA,NA,6.47894571771551,502104908.894262,5
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
C11,B6,Rep1,Plate3,D01_OH_R3,D01,OH,R3,3-2-3,D01_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,11.8304059106161,0.92291063993241,3.4504178408395,Amp,false,3,6,NA,NA,7.56217063558592,6081621466.45772,4
C12,B6,Rep2,Plate3,D01_OH_R3,D01,OH,R3,3-2-3,D01_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.8948947192978,0.926890584304213,3.45634864387555,Amp,false,3,6,NA,NA,7.54156718233298,5799838919.46508,4
C13,B7,Rep1,Plate3,D03_OR_R3,D03,OR,R3,3-1-6,D03_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.8617203996949,0.921768255389402,3.44937956161416,Amp,false,3,7,NA,NA,7.23267718859589,2847907886.22455,3
C14,B7,Rep2,Plate3,D03_OR_R3,D03,OR,R3,3-1-6,D03_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.6405600343505,0.832749180445441,3.48015793449337,Amp,false,3,7,NA,NA,7.30333545228419,3351075417.17119,3
C15,B8,Rep1,Plate3,D09_OH_R3,D09,OH,R3,3-2-20,D09_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,9.38450457559693,0.728948327340679,3.49301512449311,Amp,false,3,5,NA,NA,8.34360876179012,36766942119.4752,4
C16,B8,Rep2,Plate3,D09_OH_R3,D09,OH,R3,3-2-20,D09_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,9.65207798174604,0.771224859466895,3.46178579264075,Amp,false,3,5,NA,NA,8.25812205056037,30197486805.3896,4
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
C21,B11,Rep1,Plate3,buffer_2,buffer,2,NA,NA,buffer_2_Rep1,false,Sample,16S,Unknown,SYBR,25.6009680467106,0.942616784579204,3.46270819866637,Amp,false,3,16,NA,NA,3.16263001702537,242369.946307865,7
C22,B11,Rep2,Plate3,buffer_2,buffer,2,NA,NA,buffer_2_Rep2,false,Sample,16S,Unknown,SYBR,24.1668381899552,0.807832895657332,3.47283057183447,Amp,false,3,13,NA,NA,3.62081846966288,696092.924374776,7
C23,B12,Rep1,Plate3,D09_NF_R3,D09,NF,R3,3-4-17,D09_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.9200937273623,0.898286451703291,3.4843240329052,Amp,false,3,6,NA,NA,7.85300519892577,11881026061.985,1
C24,B12,Rep2,Plate3,D09_NF_R3,D09,NF,R3,3-4-17,D09_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.3061072467725,0.918531109731829,3.45949393766656,Amp,false,3,6,NA,NA,7.72967819591931,8943900220.93346,1
C3,B2,Rep1,Plate3,D06_OF_R3,D06,OF,R3,3-4-3,D06_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.9164710693452,0.986994811088483,3.20708414025399,Amp,false,3,5,NA,NA,7.85416259765328,11912731332.6941,2
C4,B2,Rep2,Plate3,D06_OF_R3,D06,OF,R3,3-4-3,D06_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.0788355969843,0.94044377878257,3.40762801274593,Amp,false,3,5,NA,NA,8.12177776454176,22061067028.8853,2
C5,B3,Rep1,Plate3,D05_ZR_R3,D05,ZR,R3,3-1-3,D05_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.4493989348322,0.961413867820104,NA,Amp,false,3,9,NA,NA,6.08645401443062,203377434.224651,6
C6,B3,Rep2,Plate3,D05_ZR_R3,D05,ZR,R3,3-1-3,D05_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.3852568895582,0.991093694954986,NA,Amp,false,3,9,NA,NA,6.10694668065234,213204040.194838,6
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
D11,B6,Rep3,Plate3,D01_OH_R3,D01,OH,R3,3-2-3,D01_OH_R3_Rep3,false,Sample,16S,Unknown,SYBR,11.8702533482644,0.715630234534646,3.46412465218017,Amp,false,3,6,NA,NA,7.54943982483565,5905933797.70237,4
D13,B7,Rep3,Plate3,D03_OR_R3,D03,OR,R3,3-1-6,D03_OR_R3_Rep3,false,Sample,16S,Unknown,SYBR,12.7980384844124,0.919921386073428,3.46530611664217,Amp,false,3,7,NA,NA,7.25302284843056,2984500101.83865,3
D15,B8,Rep3,Plate3,D09_OH_R3,D09,OH,R3,3-2-20,D09_OH_R3_Rep3,false,Sample,16S,Unknown,SYBR,9.42034043311355,0.716374664545835,3.48622379046329,Amp,false,3,5,NA,NA,8.33215960603401,35810332679.9685,4
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
D21,B11,Rep3,Plate3,buffer_2,buffer,2,NA,NA,buffer_2_Rep3,false,Sample,16S,Unknown,SYBR,23.9479255275149,0.927010747502722,3.45541490960404,Amp,false,3,13,NA,NA,3.69075861740738,817725.17237068,7
D23,B12,Rep3,Plate3,D09_NF_R3,D09,NF,R3,3-4-17,D09_NF_R3_Rep3,false,Sample,16S,Unknown,SYBR,11.1979401383711,0.915760712847078,3.48540693181207,Amp,false,3,6,NA,NA,7.76423637751722,9684676693.9658,1
D3,B2,Rep3,Plate3,D06_OF_R3,D06,OF,R3,3-4-3,D06_OF_R3_Rep3,false,Sample,16S,Unknown,SYBR,9.36249735711589,0.940658281762019,3.51053617735361,Amp,false,3,5,NA,NA,8.3506398220077,37367029219.0714,2
D5,B3,Rep3,Plate3,D05_ZR_R3,D05,ZR,R3,3-1-3,D05_ZR_R3_Rep3,false,Sample,16S,Unknown,SYBR,15.9555021928517,0.911086079356169,NA,Amp,false,3,9,NA,NA,6.24424850068637,292480724.811634,6
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
E1,C1,Rep1,Plate3,D03_ZH_R3,D03,ZH,R3,3-3-14,D03_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.6383701885597,0.947206541640381,3.44106871394005,Amp,false,3,8,NA,NA,6.66505744774451,770736980.715792,7
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
E11,C6,Rep1,Plate3,D03_ZR_R3,D03,ZR,R3,3-3-9,D03_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,17.3327169682602,0.901785586061184,NA,Amp,false,3,10,NA,NA,5.80424378010858,106192178.356798,6
E12,C6,Rep2,Plate3,D03_ZR_R3,D03,ZR,R3,3-3-9,D03_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,17.9112129496885,0.922334910036215,NA,Amp,false,3,11,NA,NA,5.61942078284713,69385629.4504999,6
E13,C7,Rep1,Plate3,D08_ZF_R3,D08,ZF,R3,3-1-11,D08_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.3333337974916,0.903365136694514,3.4569723385653,Amp,false,3,9,NA,NA,6.76251316374072,964632552.09549,5
E14,C7,Rep2,Plate3,D08_ZF_R3,D08,ZF,R3,3-1-11,D08_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.3037616904113,0.902233362397383,3.45823040912233,Amp,false,3,8,NA,NA,6.77196112127435,985847798.361901,5
E15,C8,Rep1,Plate3,D05_OR_R3,D05,OR,R3,3-3-15,D05_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,11.2969521032315,0.914517293939237,3.46283220009807,Amp,false,3,6,NA,NA,7.73260316190687,9004340541.39843,3
E16,C8,Rep2,Plate3,D05_OR_R3,D05,OR,R3,3-3-15,D05_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.3890829116585,0.915152864883739,3.45972245812601,Amp,false,3,6,NA,NA,7.70316839883115,8414283654.27414,3
E17,C9,Rep1,Plate3,D04_ZR_R3,D04,ZR,R3,3-4-8,D04_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,13.1712254148364,0.888245094040913,3.48325567977252,Amp,false,3,7,NA,NA,7.13379379717687,2267997370.97,6
E18,C9,Rep2,Plate3,D04_ZR_R3,D04,ZR,R3,3-4-8,D04_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.2313032457875,0.881437811399384,3.48698291679994,Inconclusive,false,3,7,NA,NA,7.11459960198482,2169943128.09829,6
E19,C10,Rep1,Plate3,D08_NF_R3,D08,NF,R3,3-3-3,D08_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,9.26416507327713,0.946119562590476,3.49656894890605,Amp,false,3,5,NA,NA,8.38205588713191,40170259450.4078,1
E2,C1,Rep2,Plate3,D03_ZH_R3,D03,ZH,R3,3-3-14,D03_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.1899492540899,0.93137481408223,3.50878130268905,Amp,false,3,8,NA,NA,6.80832292201601,1071942948.26614,7
E20,C10,Rep2,Plate3,D08_NF_R3,D08,NF,R3,3-3-3,D08_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,8.8529423283343,0.947183614064668,3.48296506054599,Amp,false,3,5,NA,NA,8.51343695580374,54360783230.1229,1
E21,C11,Rep1,Plate3,NCO_B1_R3,NCO,B1,R3,3-1-12,NCO_B1_R3_Rep1,false,Sample,16S,Unknown,SYBR,25.4906915194414,0.922294164648359,3.48913488209389,Amp,false,3,18,NA,NA,3.19786213436376,262851.756775044,7
E22,C11,Rep2,Plate3,NCO_B1_R3,NCO,B1,R3,3-1-12,NCO_B1_R3_Rep2,false,Sample,16S,Unknown,SYBR,25.9334478129549,0.949394149432204,3.45380659815068,Amp,false,3,18,NA,NA,3.05640644953517,189782.078682516,7
E23,C12,Rep1,Plate3,D04_NF_R3,D04,NF,R3,3-3-7,D04_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,7.53242481970979,0.91724829898977,3.47906772258997,Amp,false,3,4,NA,NA,8.93532753363905,143607222711.658,1
E24,C12,Rep2,Plate3,D04_NF_R3,D04,NF,R3,3-3-7,D04_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,7.86673397399726,0.923887773354693,3.44887843273895,Amp,false,3,4,NA,NA,8.82851949712548,112297023904.33,1
E3,C2,Rep1,Plate3,D06_OH_R3,D06,OH,R3,3-3-17,D06_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.2757622124397,0.934103405613798,3.5252984149535,Amp,false,3,7,NA,NA,7.41988427717581,4382612032.85864,4
E4,C2,Rep2,Plate3,D06_OH_R3,D06,OH,R3,3-3-17,D06_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.5441861204759,0.947626926854394,3.47173939302445,Amp,false,3,7,NA,NA,7.33412584010353,3597282870.78148,4
E5,C3,Rep1,Plate3,D02_ZR_R3,D02,ZR,R3,3-2-6,D02_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.4303649033067,0.90694553689404,NA,Amp,false,3,9,NA,NA,6.09253517466239,206245235.328281,6
E6,C3,Rep2,Plate3,D02_ZR_R3,D02,ZR,R3,3-2-6,D02_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.7374471111007,0.914548996611284,NA,Amp,false,3,11,NA,NA,5.9944258430988,164541174.396363,6
E7,C4,Rep1,Plate3,D05_ZF_R3,D05,ZF,R3,3-2-10,D05_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,17.4703901416932,0.867814651564251,NA,Amp,false,3,9,NA,NA,5.76025874067309,95963811.7873891,5
E8,C4,Rep2,Plate3,D05_ZF_R3,D05,ZF,R3,3-2-10,D05_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,17.454023460427,0.893967014638798,NA,Amp,false,3,10,NA,NA,5.76548771232366,97126214.3943718,5
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
F1,C1,Rep3,Plate3,D03_ZH_R3,D03,ZH,R3,3-3-14,D03_ZH_R3_Rep3,false,Sample,16S,Unknown,SYBR,14.3660863677994,0.922396634759755,3.47733976375978,Amp,false,3,8,NA,NA,6.75204908377017,941668045.579053,7
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
F11,C6,Rep3,Plate3,D03_ZR_R3,D03,ZR,R3,3-3-9,D03_ZR_R3_Rep3,false,Sample,16S,Unknown,SYBR,17.3431188296531,0.889893492036243,3.47870171363144,Amp,false,3,10,NA,NA,5.80092050170828,105382682.996909,6
F13,C7,Rep3,Plate3,D08_ZF_R3,D08,ZF,R3,3-1-11,D08_ZF_R3_Rep3,false,Sample,16S,Unknown,SYBR,14.2832693051933,0.911704891924125,3.46182143145998,Amp,false,3,8,NA,NA,6.77850820920343,1000822265.93267,5
F15,C8,Rep3,Plate3,D05_OR_R3,D05,OR,R3,3-3-15,D05_OR_R3_Rep3,false,Sample,16S,Unknown,SYBR,11.5777344237489,0.908116183509236,3.46690420517453,Amp,false,3,6,NA,NA,7.64289635023996,7323945431.69062,3
F17,C9,Rep3,Plate3,D04_ZR_R3,D04,ZR,R3,3-4-8,D04_ZR_R3_Rep3,false,Sample,16S,Unknown,SYBR,13.397224061553,0.889064098822333,3.47963404845089,Amp,false,3,7,NA,NA,7.06158975669235,1920606995.1936,6
F19,C10,Rep3,Plate3,D08_NF_R3,D08,NF,R3,3-3-3,D08_NF_R3_Rep3,false,Sample,16S,Unknown,SYBR,9.43641508722508,0.934453472862283,3.47525863444321,Amp,false,3,5,NA,NA,8.3270239337939,35389357939.521,1
F21,C11,Rep3,Plate3,NCO_B1_R3,NCO,B1,R3,3-1-12,NCO_B1_R3_Rep3,false,Sample,16S,Unknown,SYBR,24.9645355685803,0.945285034936261,3.47742532532894,Amp,false,3,14,NA,NA,3.36596307713091,387089.888367158,7
F23,C12,Rep3,Plate3,D04_NF_R3,D04,NF,R3,3-3-7,D04_NF_R3_Rep3,false,Sample,16S,Unknown,SYBR,7.67441929449323,0.920333001970181,3.47762848479406,Amp,false,3,4,NA,NA,8.88996188674338,129363166155.707,1
F3,C2,Rep3,Plate3,D06_OH_R3,D06,OH,R3,3-3-17,D06_OH_R3_Rep3,false,Sample,16S,Unknown,SYBR,12.5750879350666,0.937480697982583,3.48143990849783,Amp,false,3,7,NA,NA,7.32425305588928,3516428615.24173,4
F5,C3,Rep3,Plate3,D02_ZR_R3,D02,ZR,R3,3-2-6,D02_ZR_R3_Rep3,false,Sample,16S,Unknown,SYBR,16.449836535816,0.90802101840687,3.45849178501687,Amp,false,3,9,NA,NA,6.08631420580959,203311973.244687,6
F7,C4,Rep3,Plate3,D05_ZF_R3,D05,ZF,R3,3-2-10,D05_ZF_R3_Rep3,false,Sample,16S,Unknown,SYBR,17.8059336779558,0.86761744705088,NA,Amp,false,3,11,NA,NA,5.65305633292148,74973033.371213,5
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
G1,D1,Rep1,Plate3,D09_ZH_R3,D09,ZH,R3,3-1-19,D09_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,17.6046233331346,0.864722539143698,NA,Amp,false,3,10,NA,NA,5.7173727370177,86940370.5022665,7
G13,D7,Rep1,Plate3,D10_ZF_R3,D10,ZF,R3,3-3-1,D10_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.2904036956992,0.924356697487368,3.47800141206671,Amp,false,3,8,NA,NA,6.77622885121431,995583294.787161,5
G14,D7,Rep2,Plate3,D10_ZF_R3,D10,ZF,R3,3-3-1,D10_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.7351357009329,0.935982904715869,3.47099042646379,Amp,false,3,8,NA,NA,6.9536307664751,1497888602.05112,5
G15,D8,Rep1,Plate3,D10_OR_R3,D10,OR,R3,3-4-1,D10_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,11.1894226410407,0.954327951037673,3.44737282882603,Amp,false,3,6,NA,NA,7.7669576226707,9745550410.47497,3
G16,D8,Rep2,Plate3,D10_OR_R3,D10,OR,R3,3-4-1,D10_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.9981036403158,0.961648787074684,3.46747993558554,Amp,false,3,6,NA,NA,7.82808190405247,11218393093.7872,3
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
NA,NA,,,,,NA,NA,,,,,,,,NA,,,,,,,,,NA,NA,NA
G19,D10,Rep1,Plate3,D04_OF_R3,D04,OF,R3,3-2-7,D04_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,13.3825692680042,0.861755497778585,3.45816083299774,Amp,false,3,7,NA,NA,7.06627179935967,1941424692.36055,2
G2,D1,Rep2,Plate3,D09_ZH_R3,D09,ZH,R3,3-1-19,D09_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,17.7500487173106,0.871606907889754,NA,Amp,false,3,10,NA,NA,5.6709109529359,78119544.538932,7
G20,D10,Rep2,Plate3,D04_OF_R3,D04,OF,R3,3-2-7,D04_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.4378581373379,0.866120296845102,3.4828631508167,Amp,false,3,7,NA,NA,7.0486076238537,1864044918.45641,2
G21,D11,Rep1,Plate3,D07_ZH_R3,D07,ZH,R3,3-3-5,D07_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.9538040149213,0.860750298449542,3.48995539780023,Amp,false,3,8,NA,NA,6.5642798674373,611122983.225465,7
G23,D12,Rep1,Plate3,D08_OR_R3,D08,OR,R3,3-2-14,D08_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,9.77910690208619,0.936239765538794,3.48539385620316,Amp,false,3,5,NA,NA,8.21753773096288,27503406046.4882,3
G24,D12,Rep2,Plate3,D08_OR_R3,D08,OR,R3,3-2-14,D08_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,9.9292150799659,0.940947212535407,3.48467172311565,Amp,false,3,5,NA,NA,8.16957984665626,24627968887.3194,3
G3,D2,Rep1,Plate3,D01_ZH_R3,D01,ZH,R3,3-1-1,D01_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.9737227694469,0.89734617193502,3.48922163732338,Amp,false,3,9,NA,NA,5.91893841231728,138288848.998431,7
