XT_D04-NFlex-R1-A	XT_D06-NFlex-R1-A	XT_D08-NFlex-R1-C	XT_D07-NFlex-R1-C	XT_D10-NFlex-R1-C	XT_D05-NFlex-R1-C	XT_D05-NFlex-R1-A	XT_D05-NFlex-R1-B	XT_D08-NFlex-R1-B	XT_D02-NFlex-R1-B	XT_D07-NFlex-R1-B	XT_D09-NFlex-R1-B	XT_D03-NFlex-R1-C	XT_D01-NFlex-R1-A	XT_D04-NFlex-R1-C	XT_D10-NFlex-R1-A	XT_D06-NFlex-R1-B	XT_D03-NFlex-R1-B	XT_D10-NFlex-R1-B	XT_D09-NFlex-R1-C	XT_D02-NFlex-R1-A	XT_D09-NFlex-R1-A	XT_D04-NFlex-R1-B	XT_D08-NFlex-R1-A	XT_D06-NFlex-R1-C	XT_D02-NFlex-R1-C	XT_D01-NFlex-R1-C	XT_D07-NFlex-R1-A	XT_D03-NFlex-R1-A	XT_D01-NFlex-R1-B	Flex_D10-NF-R1	Flex_D07-NF-R1	Flex_D08-NF-R1	Flex_D05-NF-R1	Flex_D02-NF-R1	Flex_D03-NF-R1	Flex_D09-NF-R1	Flex_D01-NF-R1	Flex_D06-NF-R1	Flex_D04-NF-R1
Phasmaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Phenuiviridae	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pithoviridae	0	2	0	0	0	0	0	0	0	0	2	8	0	0	0	0	3	0	0	5	0	3	0	0	3	1	0	1	1	0	0	0	1	0	1	0	9	0	2	0
Chytriomycetaceae	8	1	1	1	0	4	4	5	1	8	4	2	15	21	13	1	0	10	3	10	3	5	9	1	1	0	20	2	6	31	2	9	4	5	16	18	6	3	2	18
Spizellomycetaceae	11	21	2	4	2	0	1	0	5	8	3	2	7	1	12	3	13	5	3	5	12	1	14	5	14	10	5	4	2	1	1	14	8	0	7	8	1	4	21	22
Powellomycetaceae	4	4	3	3	6	56	65	86	2	2	1	4	4	5	11	2	2	2	2	6	3	10	9	1	2	2	5	1	4	3	2	6	2	190	2	3	5	1	4	18
Rhizophlyctidaceae	14	3	5	1	2	9	5	9	6	27	1	7	0	5	11	1	4	2	2	8	34	4	15	6	4	24	4	2	3	5	1	4	18	13	20	2	7	6	30	28
Caulochytriaceae	32	9	7	12	2	7	13	7	1	8	14	6	13	36	29	3	7	10	1	2	8	1	23	4	4	6	24	13	13	20	8	43	9	12	8	48	4	25	9	55
Synchytriaceae	15	4	2	3	1	2	5	8	6	23	2	1	0	0	16	1	2	2	3	2	18	1	12	1	2	15	1	3	4	4	1	0	3	9	20	2	1	3	0	35
Gonapodyaceae	11	2	1	16	1	0	1	1	0	4	9	0	3	6	10	2	3	1	0	5	1	3	7	1	1	4	3	15	1	3	0	53	3	1	3	2	3	3	1	19
