Well,Well96,PCR_Replicate,Plate,SampleName,Donor,Condition,Replicate,SampleCode,SampleNameFull,Omit,Sample,Target,Task,Dyes,Cq,Cq.Conf,Amp.Score,Amp.Status,Annotated,Baseline.Start,Baseline.End,Curve.Quality,Result.Quality.Issues,logCopyNumber,CopyNumber,PlotOrder
B15,A8,Rep2,3,D01_ZR_R3,D01,ZR,R3,8,D01_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,18.4504236252895,0.924028391577125,NA,Amp,false,3,10,NA,NA,5.24378763542289,29217051.4305513,6
B17,A9,Rep2,3,D10_OF_R3,D10,OF,R3,9,D10_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.8106876445707,0.91422874945555,3.4446163220967,Amp,false,3,8,NA,NA,6.23016594998085,283148783.175398,2
B19,A10,Rep2,3,D03_OR_R3,D03,OR,R3,10,D03_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.6038741539806,0.887290846956203,3.4222117146273,Amp,false,3,7,NA,NA,6.55721567642801,601262926.087929,3
B21,A11,Rep2,3,D07_NF_R3,D07,NF,R3,11,D07_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.6023716012387,0.979782043400077,3.35032585990626,Amp,false,3,6,NA,NA,7.09962829234723,2096413954.98315,1
B23,A12,Rep2,3,D01_OH_R3,D01,OH,R3,12,D01_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.4265748265033,0.983415811389023,3.39304099503621,Amp,false,3,8,NA,NA,6.33426156463324,359840725.952185,4
B3,A2,Rep2,3,D10_ZF_R3,D10,ZF,R3,2,D10_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,18.6419567460577,0.881977047237419,NA,Amp,false,3,12,NA,NA,5.19188164063476,25925693.9694104,5
B5,A3,Rep2,3,D06_OF_R3,D06,OF,R3,3,D06_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.9104008312426,0.912403397120188,3.46707068751258,Amp,false,3,6,NA,NA,7.01615153624861,1729817497.82976,2
B9,A5,Rep2,3,D02_ZF_R3,D02,ZF,R3,5,D02_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.1315961464183,0.883466201383708,NA,Amp,false,3,8,NA,NA,5.87219616628231,124178072.924083,5
C1,B1,Rep1,3,D09_ZH_R3,D09,ZH,R3,13,D09_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,18.2503006360309,0.834795956706548,NA,Amp,false,3,10,NA,NA,5.29802150785071,33103221.3079211,7
C11,B6,Rep1,3,D06_OH_R3,D06,OH,R3,18,D06_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.7745657321179,0.915886314480874,3.43176993938218,Amp,false,3,6,NA,NA,7.32396592625531,3514104530.52574,4
C13,B7,Rep1,3,D04_NF_R3,D04,NF,R3,19,D04_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.2512884135576,0.907367958603226,3.42690743736572,Amp,false,3,5,NA,NA,7.46577549768088,4871068616.23128,1
C15,B8,Rep1,3,D06_ZR_R3,D06,ZR,R3,20,D06_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,18.5428726791397,0.917919777733104,3.42606418736807,Amp,false,3,11,NA,NA,5.21873369129005,27579249.31833,6
C17,B9,Rep1,3,D09_NF_R3,D09,NF,R3,21,D09_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,11.2236511318514,0.897185833305596,3.43101848930422,Amp,false,3,6,NA,NA,7.20226256589394,2655286060.25139,1
C19,B10,Rep1,3,D05_OH_R3,D05,OH,R3,22,D05_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.4134070720586,0.881307317799868,3.43744442160671,Amp,false,3,8,NA,NA,6.33783006177274,362809634.54179,4
C3,B2,Rep1,3,D02_OH_R3,D02,OH,R3,14,D02_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.8726873729871,0.911447779780291,3.41214110193252,Amp,false,3,6,NA,NA,7.29737469566745,3305395604.87506,4
C5,B3,Rep1,3,D09_OH_R3,D09,OH,R3,15,D09_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,13.4422189221535,0.879122160920206,3.50921099334139,Amp,false,3,7,NA,NA,6.60102468234322,665079301.444824,4
C7,B4,Rep1,3,D04_ZR_R3,D04,ZR,R3,16,D04_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.2732108119799,0.86805316627989,NA,Amp,false,3,9,NA,NA,5.83381820813552,113675522.152398,6
C9,B5,Rep1,3,D05_ZF_R3,D05,ZF,R3,17,D05_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.5320886027152,0.884605298666608,3.42150827141269,Amp,false,3,8,NA,NA,6.30566704533464,336911468.725566,5
D1,B1,Rep2,3,D09_ZH_R3,D09,ZH,R3,13,D09_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,15.7270331242979,0.843409946623544,NA,Amp,false,3,8,NA,NA,5.98183384165369,159838940.176188,7
D11,B6,Rep2,3,D06_OH_R3,D06,OH,R3,18,D06_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.2020262730612,0.921212419766627,3.42365556232192,Amp,false,3,6,NA,NA,7.20812296123002,2691359487.94908,4
D13,B7,Rep2,3,D04_NF_R3,D04,NF,R3,19,D04_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.0043308715652,0.906494926975566,3.41872339800104,Amp,false,3,5,NA,NA,7.53270166082244,5682643486.32506,1
D15,B8,Rep2,3,D06_ZR_R3,D06,ZR,R3,20,D06_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,17.4833659296393,0.895727524950781,NA,Amp,false,3,10,NA,NA,5.50586289169666,53420954.2284977,6
D17,B9,Rep2,3,D09_NF_R3,D09,NF,R3,21,D09_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.1548858390887,0.894755377140968,3.41701193552396,Amp,false,3,6,NA,NA,7.22089814658843,2771704303.92086,1
D19,B10,Rep2,3,D05_OH_R3,D05,OH,R3,22,D05_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,15.3674362474301,0.970825372342954,3.33585300382554,Amp,false,3,9,NA,NA,6.07928556980213,200048048.63515,4
D3,B2,Rep2,3,D02_OH_R3,D02,OH,R3,14,D02_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.2160546178388,0.916962045709718,3.44812022129647,Amp,false,3,5,NA,NA,7.47532395180519,4979350543.27794,4
D5,B3,Rep2,3,D09_OH_R3,D09,OH,R3,15,D09_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.890258446275,0.883675884325783,3.43983808344641,Amp,false,3,8,NA,NA,6.47960475710704,502867428.634126,4
D7,B4,Rep2,3,D04_ZR_R3,D04,ZR,R3,16,D04_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.0922178572406,0.867759502927761,NA,Amp,false,3,9,NA,NA,5.88286778936569,127267214.552698,6
D9,B5,Rep2,3,D05_ZF_R3,D05,ZF,R3,17,D05_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.4953813989979,0.883572484331927,3.42545645834112,Amp,false,3,8,NA,NA,6.31561479701953,344717670.80102,5
E11,C6,Rep1,3,D07_OF_R3,D07,OF,R3,28,D07_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.8727913189979,0.905951219076341,3.4261984390336,Amp,false,3,7,NA,NA,6.75534110596262,948833163.25139,2
E13,C7,Rep1,3,D07_ZF_R3,D07,ZF,R3,29,D07_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,15.9793940535495,0.886533849783971,3.42785178526041,Amp,false,3,10,NA,NA,5.91344334592153,136550122.957028,5
E15,C8,Rep1,3,D01_OR_R3,D01,OR,R3,30,D01_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,8.98851057554092,0.856010367241585,3.42476473922503,Amp,false,3,5,NA,NA,7.80799171394555,10711257589.5502,3
E17,C9,Rep1,3,D08_OH_R3,D08,OH,R3,31,D08_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.1329212000059,0.812896510899001,3.43143048423794,Amp,false,3,6,NA,NA,6.95584791327754,1505555129.58091,4
E19,C10,Rep1,3,D05_OR_R3,D05,OR,R3,32,D05_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,13.5884776329305,0.846284565784254,3.42712869297278,Amp,false,3,8,NA,NA,6.56138817535759,607067418.776034,3
E3,C2,Rep1,3,D06_OR_R3,D06,OR,R3,24,D06_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.8025171117127,0.904088370374056,3.44444864208493,Amp,false,3,7,NA,NA,6.77438560658192,991366766.957541,3
E5,C3,Rep1,3,D03_OF_R3,D03,OF,R3,25,D03_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,13.3355687885422,0.901082809989891,3.43527830656247,Amp,false,3,7,NA,NA,6.62992715757663,710846627.295189,2
E7,C4,Rep1,3,D04_OR_R3,D04,OR,R3,26,D04_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.314814303143,0.873995024468781,3.43650166299021,Amp,false,3,7,NA,NA,6.36454896933795,385831533.396368,3
E9,C5,Rep1,3,D10_ZH_R3,D10,ZH,R3,27,D10_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,19.2061025750779,0.895271003893944,3.43131355236307,Amp,false,3,11,NA,NA,5.0389965921198,18232463.0350369,7
F11,C6,Rep2,3,D07_OF_R3,D07,OF,R3,28,D07_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.9863518318708,0.900962093866604,3.42894782919448,Amp,false,3,7,NA,NA,6.72456589922202,883923436.148095,2
F13,C7,Rep2,3,D07_ZF_R3,D07,ZF,R3,29,D07_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,15.458365449408,0.881657465331783,3.41555924788065,Amp,false,3,8,NA,NA,6.05464350964552,189013254.171576,5
F15,C8,Rep2,3,D01_OR_R3,D01,OR,R3,30,D01_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,8.73337742223889,0.903096966704914,3.42093023304589,Amp,false,3,5,NA,NA,7.87713348990816,12559785993.9213,3
F17,C9,Rep2,3,D08_OH_R3,D08,OH,R3,31,D08_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.2915108407977,0.925219211002894,3.41747392397448,Amp,false,3,6,NA,NA,6.91286969084073,1363698743.85047,4
F19,C10,Rep2,3,D05_OR_R3,D05,OR,R3,32,D05_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.2359143023422,0.886652563076429,3.41618870347516,Amp,false,3,7,NA,NA,6.65693379340321,756454033.657449,3
F3,C2,Rep2,3,D06_OR_R3,D06,OR,R3,24,D06_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.6923845289105,0.90910030593799,3.44436042231964,Amp,false,3,7,NA,NA,6.80423183498359,1061892576.16492,3
F5,C3,Rep2,3,D03_OF_R3,D03,OF,R3,25,D03_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.1214590556587,0.897818180150022,3.44552414718765,Amp,false,3,7,NA,NA,6.68795147543125,812456701.063692,2
F7,C4,Rep2,3,D04_OR_R3,D04,OR,R3,26,D04_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.9942236389418,0.866069075022105,3.41991943861381,Amp,false,3,9,NA,NA,6.45142990814584,471279618.060206,3
F9,C5,Rep2,3,D10_ZH_R3,D10,ZH,R3,27,D10_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,19.1271367310239,0.871632350817401,3.44061594246941,Amp,false,3,12,NA,NA,5.06039654985801,19153374.4603406,7
G1,D1,Rep1,3,D04_ZF_R3,D04,ZF,R3,33,D04_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,18.3189476928341,0.830473354438808,NA,Amp,false,3,10,NA,NA,5.27941796942164,31715146.2946272,5
G11,D6,Rep1,3,D07_ZH_R3,D07,ZH,R3,38,D07_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.8377567812756,0.870661533974898,NA,Amp,false,3,11,NA,NA,5.6808247205215,79923311.5405708,7
G15,D8,Rep1,3,D09_OR_R3,D09,OR,R3,40,D09_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.4877402361698,0.833710535320292,3.42490132310864,Amp,false,3,8,NA,NA,6.85969099290792,1206534493.77312,3
G17,D9,Rep1,3,D08_OF_R3,D08,OF,R3,41,D08_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.0331990649584,0.917447310151006,3.43485668634907,Amp,false,3,7,NA,NA,6.44086746207089,459955918.666156,2
G5,D3,Rep1,3,D05_OF_R3,D05,OF,R3,35,D05_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,13.2672421863751,0.889847107651437,3.43322815587921,Amp,false,3,7,NA,NA,6.64844385193087,741809859.921469,2
G7,D4,Rep1,3,D07_OH_R3,D07,OH,R3,36,D07_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.3259408351344,0.915768797868767,3.42860857590149,Amp,false,3,5,NA,NA,7.44554448912346,4649360683.31244,4
G9,D5,Rep1,3,D06_NF_R3,D06,NF,R3,37,D06_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.843644920122,0.936702124067897,3.43366655637089,Amp,false,3,6,NA,NA,7.30524527909972,3365844350.86989,1
H1,D1,Rep2,3,D04_ZF_R3,D04,ZF,R3,33,D04_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,18.646573321729,0.824665191497977,NA,Amp,false,3,12,NA,NA,5.1906305361168,25851115.3620586,5
H11,D6,Rep2,3,D07_ZH_R3,D07,ZH,R3,38,D07_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.6251777687908,0.892201564991353,NA,Amp,false,3,10,NA,NA,5.73843420899979,91260524.1132113,7
H15,D8,Rep2,3,D09_OR_R3,D09,OR,R3,40,D09_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.3324665084677,0.867773696553988,3.40289126574101,Amp,false,3,6,NA,NA,6.90177059391119,1329288793.67711,3
H17,D9,Rep2,3,D08_OF_R3,D08,OF,R3,41,D08_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,13.361057956987,0.878924600815671,3.56687954068316,Amp,false,3,9,NA,NA,6.62301952385176,699629758.03139,2
H5,D3,Rep2,3,D05_OF_R3,D05,OF,R3,35,D05_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.9234615762893,0.896171400499333,3.44671066712978,Amp,false,3,7,NA,NA,6.74160932891889,919301732.402568,2
H7,D4,Rep2,3,D07_OH_R3,D07,OH,R3,36,D07_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.5424985155361,0.916395093393022,3.44771445008714,Amp,false,3,5,NA,NA,7.38685677085743,4061678279.22004,4
H9,D5,Rep2,3,D06_NF_R3,D06,NF,R3,37,D06_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.3316226641798,0.935953046542524,3.43101279085867,Amp,false,3,5,NA,NA,7.44400469805426,4632905563.23659,1
I11,E6,Rep1,3,D01_ZH_R3,D01,ZH,R3,48,D01_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,18.3346918337162,0.851511070690476,NA,Amp,false,3,12,NA,NA,5.27515126457556,31405087.9650208,7
I13,E7,Rep1,3,D09_ZR_R3,D09,ZR,R3,49,D09_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,19.6239192264036,0.893748755825233,3.42387256986677,Amp,false,3,12,NA,NA,4.9257671473161,14048045.232763,6
I19,E10,Rep1,3,D10_OH_R3,D10,OH,R3,52,D10_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.5749150930247,0.909708479284757,3.42739994238898,Amp,false,3,8,NA,NA,6.2940609503998,328027081.516973,4
I3,E2,Rep1,3,D02_OR_R3,D02,OR,R3,44,D02_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,8.40144933727774,0.932735946089193,3.45521409055304,Amp,false,3,4,NA,NA,7.96708690046674,15450254943.5849,3
I5,E3,Rep1,3,D07_ZR_R3,D07,ZR,R3,45,D07_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,15.5803337883594,0.862454378226727,3.47081351103452,Amp,false,3,9,NA,NA,6.0215897592522,175161440.808387,6
I7,E4,Rep1,3,D08_NF_R3,D08,NF,R3,46,D08_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,9.4733292992053,0.926264504097957,3.43373274216247,Amp,false,3,5,NA,NA,7.67660452596062,7915042945.0247,1
J11,E6,Rep2,3,D01_ZH_R3,D01,ZH,R3,48,D01_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,17.8694146495504,0.885967478660209,NA,Amp,false,3,10,NA,NA,5.40124264239828,41984732.64811,7
J13,E7,Rep2,3,D09_ZR_R3,D09,ZR,R3,49,D09_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,19.3003329384079,0.897395792361467,3.4249072302382,Amp,false,3,10,NA,NA,5.01345990829053,17191297.5767832,6
J19,E10,Rep2,3,D10_OH_R3,D10,OH,R3,52,D10_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.20775528202,0.952686041436772,3.18799790679242,Inconclusive,false,3,9,NA,NA,5.85155683414093,118414690.377796,4
J3,E2,Rep2,3,D02_OR_R3,D02,OR,R3,44,D02_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,7.9521522545539,0.933314758389126,3.44330626807528,Amp,false,3,4,NA,NA,8.08884762749217,20450144313.758,3
J5,E3,Rep2,3,D07_ZR_R3,D07,ZR,R3,45,D07_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,15.7586761408229,0.870590552740337,3.43597488673688,Amp,false,3,8,NA,NA,5.97325849842198,156713802.351181,6
J7,E4,Rep2,3,D08_NF_R3,D08,NF,R3,46,D08_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,9.63945007473519,0.925753300529799,3.43686933166394,Amp,false,3,5,NA,NA,7.63158534560022,7135659122.99777,1
K1,F1,Rep1,3,D01_OF_R3,D01,OF,R3,53,D01_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,11.3438261015446,0.91192105592502,3.4735903100725,Amp,false,3,6,NA,NA,7.16969482342964,2463448985.26526,2
K11,F6,Rep1,3,D08_OR_R3,D08,OR,R3,58,D08_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.2858735898791,0.889529056396702,3.42967705722472,Amp,false,3,6,NA,NA,6.91439740111677,1368504250.78291,3
K15,F8,Rep1,3,D09_ZF_R3,D09,ZF,R3,60,D09_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,17.7817374329127,0.903731746198245,NA,Amp,false,3,9,NA,NA,5.4250034057147,44345765.419132,5
K17,F9,Rep1,3,D03_ZR_R3,D03,ZR,R3,61,D03_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,17.6089803640857,0.912397474921484,NA,Amp,false,3,9,NA,NA,5.47182103954318,49393498.6359433,6
K19,F10,Rep1,3,D02_ZR_R3,D02,ZR,R3,62,D02_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,19.5233931452209,0.842661130888893,3.42442700118243,Amp,false,3,10,NA,NA,4.95300998774502,14957490.5579325,6
K3,F2,Rep1,3,D04_OF_R3,D04,OF,R3,54,D04_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.4219740268838,0.870547467226893,3.46397505662532,Amp,false,3,8,NA,NA,6.33550839379844,360875287.944312,2
K5,F3,Rep1,3,D03_OH_R3,D03,OH,R3,55,D03_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.6919846655862,0.89870977427024,3.44351241631445,Amp,false,3,8,NA,NA,6.26233477897393,304918327.235811,4
K7,F4,Rep1,3,D02_OF_R3,D02,OF,R3,56,D02_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.6335007803858,0.910837213507932,3.44385580847115,Amp,false,3,7,NA,NA,6.82018949041035,1101636305.35625,2
K9,F5,Rep1,3,D03_ZF_R3,D03,ZF,R3,57,D03_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.591245359616,0.870279713599147,3.43363274845274,Amp,false,3,9,NA,NA,5.74762998384391,93213482.4429745,5
L1,F1,Rep2,3,D01_OF_R3,D01,OF,R3,53,D01_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.3597052117514,0.910209829190801,3.45790889050036,Amp,false,3,6,NA,NA,7.16539154153078,2439160009.91251,2
L11,F6,Rep2,3,D08_OR_R3,D08,OR,R3,58,D08_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,11.899456959625,0.920424841742688,3.44298715642778,Amp,false,3,6,NA,NA,7.01911735511518,1741670936.34843,3
L15,F8,Rep2,3,D09_ZF_R3,D09,ZF,R3,60,D09_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,17.9839231749776,0.896747902147837,NA,Amp,false,3,11,NA,NA,5.37021052168628,39089424.0310573,5
L17,F9,Rep2,3,D03_ZR_R3,D03,ZR,R3,61,D03_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,17.556583177416,0.89271482797762,NA,Amp,false,3,11,NA,NA,5.48602081912845,51035170.350751,6
L19,F10,Rep2,3,D02_ZR_R3,D02,ZR,R3,62,D02_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,19.1155246790318,0.898884690309297,3.44093607556134,Amp,false,3,11,NA,NA,5.06354344741685,19292663.8362693,6
L3,F2,Rep2,3,D04_OF_R3,D04,OF,R3,54,D04_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.7735589620349,0.867800302267732,3.43610875343393,Amp,false,3,9,NA,NA,6.24022792356778,289785514.881617,2
L5,F3,Rep2,3,D03_OH_R3,D03,OH,R3,55,D03_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.8203883848869,0.889139061228089,3.43508667597716,Amp,false,3,8,NA,NA,6.22753702306588,281439967.966659,4
L7,F4,Rep2,3,D02_OF_R3,D02,OF,R3,56,D02_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.5484987238835,0.915295374943011,3.43919652674486,Amp,false,3,6,NA,NA,6.84322527808035,1161646605.52003,2
L9,F5,Rep2,3,D03_ZF_R3,D03,ZF,R3,57,D03_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.4576100918169,0.87054570103286,3.43225524387976,Amp,false,3,9,NA,NA,5.78384550357266,101319783.516209,5
M1,G1,Rep1,3,D06_ZH_R3,D06,ZH,R3,63,D06_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,19.1672931927422,0.846435899800496,3.45156731779909,Amp,false,3,10,NA,NA,5.04951403990727,18679394.2948253,7
M11,G6,Rep1,3,D06_ZF_R3,D06,ZF,R3,68,D06_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,15.497676450677,0.860878077949432,NA,Inconclusive,false,3,8,NA,NA,6.04399012176774,184433102.264242,5
M13,G7,Rep1,3,D09_OF_R3,D09,OF,R3,69,D09_OF_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.7964716266626,0.878110048871178,3.44881618438047,Amp,false,3,7,NA,NA,6.77602394941393,995113685.564937,2
M15,G8,Rep1,3,D08_ZF_R3,D08,ZF,R3,70,D08_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,15.6668268557804,0.888401014940501,3.43485381378389,Amp,false,3,9,NA,NA,5.99814990358254,165958176.086051,5
M17,G9,Rep1,3,D04_OH_R3,D04,OH,R3,71,D04_OH_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.4703187991267,0.852591410344509,3.42677774578483,Amp,false,3,8,NA,NA,6.32240682950496,350151167.804775,4
M19,G10,Rep1,3,D03_NF_R3,D03,NF,R3,72,D03_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,11.2031781404921,0.898636506911011,3.4348682641602,Amp,false,3,6,NA,NA,7.20781080203466,2689425706.17859,1
