Well,Well96,PCR_Replicate,Plate,SampleName,Donor,Condition,Replicate,SampleCode,SampleNameFull,Omit,Sample,Target,Task,Dyes,Cq,Cq.Conf,Amp.Score,Amp.Status,Annotated,Baseline.Start,Baseline.End,Curve.Quality,Result.Quality.Issues,logCopyNumber,CopyNumber,PlotOrder
A7,A4,Rep1,5,D07_ZR_R1,D07,ZR,R1,4,D07_ZR_R1_Rep1,false,Sample,16S,Unknown,SYBR,16.7865480749801,0.99112000925274,NA,Inconclusive,false,3,8,NA,NA,5.2405158565515,28997770.3539516,6
B7,A4,Rep2,5,D07_ZR_R1,D07,ZR,R1,4,D07_ZR_R1_Rep2,false,Sample,16S,Unknown,SYBR,16.6656043201624,0.990311122781893,NA,Inconclusive,false,3,8,NA,NA,5.27420492474584,31336729.9035917,6
C5,B3,Rep1,5,D09_ZR_R2,D09,ZR,R2,9,D09_ZR_R2_Rep1,false,Sample,16S,Unknown,SYBR,19.9239584837011,0.991952462803454,NA,Amp,false,3,10,NA,NA,4.36658538058465,3876449.49625146,6
D5,B3,Rep2,5,D09_ZR_R2,D09,ZR,R2,9,D09_ZR_R2_Rep2,false,Sample,16S,Unknown,SYBR,19.7555663093376,0.990539466561848,NA,Amp,false,3,10,NA,NA,4.41349127873605,4318570.64488297,6
E1,C1,Rep1,5,D03_ZR_R1,D03,ZR,R1,13,D03_ZR_R1_Rep1,false,Sample,16S,Unknown,SYBR,19.8280761082285,0.989823889382849,NA,Amp,false,3,10,NA,NA,4.39329356316755,4122325.80346262,6
F1,C1,Rep2,5,D03_ZR_R1,D03,ZR,R1,13,D03_ZR_R1_Rep2,false,Sample,16S,Unknown,SYBR,19.7739995590196,0.990974208990735,NA,Amp,false,3,11,NA,NA,4.40835666879678,4267813.35813576,6
