"results.feature","results.metadata","results.value","results.coef","results.stderr","results.pval","results.name","results.qval","results.N","results.N.not.zero","residuals.D10.NF.R1","residuals.D02.OF.R1","residuals.D02.OF.R3","residuals.D06.ZF.R2","residuals.D09.OF.R2","residuals.D10.NF.R3","residuals.D07.NF.R1","residuals.D09.ZF.R2","residuals.D08.ZF.R2","residuals.D08.ZF.R3","residuals.D02.NF.R3","residuals.D05.ZF.R2","residuals.D09.ZF.R1","residuals.D03.NF.R3","residuals.D05.OF.R3","residuals.D08.NF.R1","residuals.D09.OF.R3","residuals.D09.NF.R3","residuals.D01.ZF.R1","residuals.D04.NF.R3","residuals.D02.OF.R2","residuals.D10.OF.R1","residuals.D10.ZF.R2","residuals.D05.NF.R1","residuals.D04.ZF.R3","residuals.D04.OF.R1","residuals.D05.NF.R2","residuals.D02.NF.R1","residuals.D02.ZF.R2","residuals.D03.NF.R2","residuals.D03.OF.R2","residuals.D07.NF.R2","residuals.D07.OF.R2","residuals.D03.OF.R1","residuals.D08.OF.R2","residuals.D10.OF.R2","residuals.D07.ZF.R2","residuals.D03.NF.R1","residuals.D02.NF.R2","residuals.D05.OF.R2","residuals.D03.ZF.R2","residuals.D06.ZF.R3","residuals.D09.NF.R1","residuals.D05.ZF.R3","residuals.D06.OF.R2","residuals.D08.NF.R3","residuals.D04.NF.R2","residuals.D01.NF.R3","residuals.D01.OF.R3","residuals.D01.NF.R1","residuals.D01.NF.R2","residuals.D07.NF.R3","residuals.D10.ZF.R1","residuals.D08.NF.R2","residuals.D04.ZF.R2","residuals.D02.ZF.R1","residuals.D05.OF.R1","residuals.D08.OF.R1","residuals.D05.NF.R3","residuals.D10.ZF.R3","residuals.D10.NF.R2","residuals.D06.NF.R2","residuals.D01.OF.R2","residuals.D04.OF.R2","residuals.D02.ZF.R3","residuals.D06.NF.R3","residuals.D07.OF.R1","residuals.D04.ZF.R1","residuals.D07.ZF.R3","residuals.D07.OF.R3","residuals.D09.ZF.R3","residuals.D06.NF.R1","residuals.D07.ZF.R1","residuals.D03.ZF.R3","residuals.D03.ZF.R1","residuals.D04.OF.R3","residuals.D03.OF.R3","residuals.D09.OF.R1","residuals.D08.ZF.R1","residuals.D01.OF.R1","residuals.D01.ZF.R2","residuals.D04.NF.R1","residuals.D06.OF.R3","residuals.D08.OF.R3","residuals.D10.OF.R3","residuals.D06.ZF.R1","residuals.D05.ZF.R1","residuals.D06.OF.R1","residuals.D01.ZF.R3","residuals.D09.NF.R2","fitted.D10.NF.R1","fitted.D02.OF.R1","fitted.D02.OF.R3","fitted.D06.ZF.R2","fitted.D09.OF.R2","fitted.D10.NF.R3","fitted.D07.NF.R1","fitted.D09.ZF.R2","fitted.D08.ZF.R2","fitted.D08.ZF.R3","fitted.D02.NF.R3","fitted.D05.ZF.R2","fitted.D09.ZF.R1","fitted.D03.NF.R3","fitted.D05.OF.R3","fitted.D08.NF.R1","fitted.D09.OF.R3","fitted.D09.NF.R3","fitted.D01.ZF.R1","fitted.D04.NF.R3","fitted.D02.OF.R2","fitted.D10.OF.R1","fitted.D10.ZF.R2","fitted.D05.NF.R1","fitted.D04.ZF.R3","fitted.D04.OF.R1","fitted.D05.NF.R2","fitted.D02.NF.R1","fitted.D02.ZF.R2","fitted.D03.NF.R2","fitted.D03.OF.R2","fitted.D07.NF.R2","fitted.D07.OF.R2","fitted.D03.OF.R1","fitted.D08.OF.R2","fitted.D10.OF.R2","fitted.D07.ZF.R2","fitted.D03.NF.R1","fitted.D02.NF.R2","fitted.D05.OF.R2","fitted.D03.ZF.R2","fitted.D06.ZF.R3","fitted.D09.NF.R1","fitted.D05.ZF.R3","fitted.D06.OF.R2","fitted.D08.NF.R3","fitted.D04.NF.R2","fitted.D01.NF.R3","fitted.D01.OF.R3","fitted.D01.NF.R1","fitted.D01.NF.R2","fitted.D07.NF.R3","fitted.D10.ZF.R1","fitted.D08.NF.R2","fitted.D04.ZF.R2","fitted.D02.ZF.R1","fitted.D05.OF.R1","fitted.D08.OF.R1","fitted.D05.NF.R3","fitted.D10.ZF.R3","fitted.D10.NF.R2","fitted.D06.NF.R2","fitted.D01.OF.R2","fitted.D04.OF.R2","fitted.D02.ZF.R3","fitted.D06.NF.R3","fitted.D07.OF.R1","fitted.D04.ZF.R1","fitted.D07.ZF.R3","fitted.D07.OF.R3","fitted.D09.ZF.R3","fitted.D06.NF.R1","fitted.D07.ZF.R1","fitted.D03.ZF.R3","fitted.D03.ZF.R1","fitted.D04.OF.R3","fitted.D03.OF.R3","fitted.D09.OF.R1","fitted.D08.ZF.R1","fitted.D01.OF.R1","fitted.D01.ZF.R2","fitted.D04.NF.R1","fitted.D06.OF.R3","fitted.D08.OF.R3","fitted.D10.OF.R3","fitted.D06.ZF.R1","fitted.D05.ZF.R1","fitted.D06.OF.R1","fitted.D01.ZF.R3","fitted.D09.NF.R2","ranef.D01","ranef.D02","ranef.D03","ranef.D04","ranef.D05","ranef.D06","ranef.D07","ranef.D08","ranef.D09","ranef.D10"
"Faecalibacterium","Kit","Omnigene",-3.95932485071,0.489365153446809,6.27787179636312e-12,"KitOmnigene",1.7703598465744e-09,90,90,-5.66418464068716,12.2994356907745,-2.1909225719299,-1.50422354291151,12.5431293713511,-1.77359832893686,-0.442226981055132,-1.01411990414243,-3.93676030386544,-3.09728353970074,-0.758033454065114,6.6478880107001,-2.29128190802593,1.46333990265089,-3.72615341373018,4.15391931085946,-6.35879476421201,-2.64824548912492,4.26884428394969,2.65681329367735,-4.2612269666583,11.0640781764883,1.51952191537494,5.76579234589691,0.286310319564584,-6.12510277271356,-3.01803211810639,9.57069473683488,-3.93208672414852,1.54704422517173,-0.914287404026171,2.79747586464427,2.29120740875218,-2.38780349207087,-0.518011997995124,-3.88906821758106,6.53492060756797,-2.29129990165072,-2.00279185654881,-3.52506738117918,-1.41181623290514,-14.0125942294574,-4.70669314013952,-1.3776593378892,11.2159033383398,-4.49369455790934,3.04974354624172,-0.993892927524607,-3.2349636286367,-3.16726812889247,-1.10226413716071,-1.95279953968473,7.07724664104583,5.77039049998416,0.191177215160274,2.23998529563888,1.28923534694882,-4.82374147143623,0.0801452535502101,-8.54036708804126,3.56425142140834,1.0986901874983,-1.0993897604021,-2.62990121646156,-8.80218376219192,-0.739068059147705,-6.09726607023252,0.221961241567664,-0.0327051338274345,-5.84229387111022,2.40890554124277,-5.5797589331873,1.90794411058937,-0.313038564055587,3.70997301270061,-4.83482379245211,-2.06161813674007,5.63847171296529,7.02093516287346,-2.2820493406452,-2.79874470521981,3.15362366638382,-6.90349370267529,1.43507698438057,0.45145555625934,2.36448005002699,-2.2305585265183,15.4779863866287,8.89533009489769,-3.33807206098132,40.3452700517215,41.2044697768802,41.2044697768802,31.5831387591272,31.1569678045373,40.3452700517215,16.1578003410952,25.4146727776826,32.0669246619075,32.0669246619075,31.7719340269129,23.7082527621073,25.4146727776826,6.66125321668408,29.450547788962,28.3766839387949,31.1569678045373,21.72443205457,16.3142069708824,-0.476099824387809,41.2044697768802,49.7778058016888,44.0355107748341,20.0180120389947,3.2141408987248,8.95643592557948,20.0180120389947,31.7719340269129,35.4621747500255,6.66125321668408,16.0937889666514,16.1578003410952,25.5903360910625,16.0937889666514,37.8092196887622,49.7778058016888,19.8480410642078,6.66125321668408,31.7719340269129,29.450547788962,10.3514939397967,31.5831387591272,21.72443205457,23.7082527621073,37.3254337859819,28.3766839387949,-0.476099824387809,12.6239662477698,22.0565019977371,12.6239662477698,12.6239662477698,16.1578003410952,44.0355107748341,28.3766839387949,3.2141408987248,35.4621747500255,29.450547788962,37.8092196887622,20.0180120389947,44.0355107748341,40.3452700517215,27.8928980360146,22.0565019977371,8.95643592557948,35.4621747500255,27.8928980360146,25.5903360910625,3.2141408987248,19.8480410642078,25.5903360910625,25.4146727776826,27.8928980360146,19.8480410642078,10.3514939397967,10.3514939397967,8.95643592557948,16.0937889666514,31.1569678045373,32.0669246619075,22.0565019977371,16.3142069708824,-0.476099824387809,37.3254337859819,37.8092196887622,49.7778058016888,31.5831387591272,23.7082527621073,37.3254337859819,16.3142069708824,21.72443205457,-7.88564876504747,11.2623190140956,-13.8483617961332,-20.9857148372051,-0.491602973822586,7.38328302319732,-4.35181467172205,7.86706892597766,1.21481704175275,19.8356550389042
"unclassified.Clostridiales..miscellaneous.","Kit","Omnigene",-0.624901726832979,0.0790716604961307,1.45020273730752e-11,"KitOmnigene",2.0447858596036e-09,90,90,-2.14796842028395,0.172060504107156,1.92983606954191,-0.35398291296594,-6.34620825482969,-2.14397340909001,-1.11505500603017,1.63206462432442,-0.744487956247424,-0.878336275574483,-1.21417506090103,-2.87188144853438,-0.14284832249748,-0.30485153851888,0.287739382993018,-0.561311352912394,0.969586539942892,4.82405778967429,2.1637392159745,-0.851000983222267,2.05648276159785,1.7692849699214,-0.204885830503746,0.286566930359516,-0.278776495800567,1.18903238278055,2.04871485607167,-2.15764556035098,-0.112595135168955,0.11244585638922,-0.606531196716909,-1.88284965889493,-0.0962096169388191,0.260308876223461,2.54997789180951,1.79833758346425,1.21446403974447,1.90356450360138,-1.33794080719368,0.727533855139038,-0.27587132772384,0.25518011173666,1.50271316375769,-1.08428224781034,-2.50090414714978,-1.5433999907889,-0.0889984384435678,-2.46008428874933,-0.219966022629023,-0.957347789351127,2.25181991627337,-0.965239503003241,-0.213905634705035,-1.4269220463574,0.646094900929763,0.419049834589405,-0.293185895466173,1.95012517863198,1.97816790191537,-0.187856964702425,-2.14696601571513,2.87634521947983,-2.55388925357537,-0.384918603238265,-0.453473920124635,1.99265044241763,0.848807495572131,-0.289576220519766,-0.45649127356163,0.971825796364571,1.89854096150802,2.00848265111613,1.49612781737597,0.0329479050068295,-1.60672759471134,0.403748824361805,0.156212362660151,-5.08257980254134,-0.0725854899009146,-0.640264059201753,-0.239016062781197,-0.211173108402768,2.05127041275203,0.929239853809366,1.78731155656834,-1.21507766952584,-1.45963281347872,-4.08406544595423,3.3840821856487,1.73137374715399,2.25711030473374,3.34185898317504,3.34185898317504,14.1310975002634,11.9082755967185,2.25711030473374,10.9297770891549,13.9114941986158,9.92389963257926,9.92389963257926,7.30118383388505,6.9623897057093,13.9114941986158,9.18161051493232,4.95917110381203,11.880005881392,11.9082755967185,15.8676004474285,12.6018184982883,11.5349930424174,3.34185898317504,-1.70221454597626,0.301004055921009,8.91849595452203,9.57888679360464,7.57566819170736,8.91849595452203,7.30118383388505,5.34507758507231,9.18161051493232,5.22228566422232,10.9297770891549,6.97045223844486,5.22228566422232,7.92068103068199,-1.70221454597626,8.97367084034213,9.18161051493232,7.30118383388505,4.95917110381203,7.22550426611959,14.1310975002634,15.8676004474285,6.9623897057093,12.1278788983662,11.880005881392,11.5349930424174,14.557924747101,10.598599896391,14.557924747101,14.557924747101,10.9297770891549,0.301004055921009,11.880005881392,9.57888679360464,5.34507758507231,4.95917110381203,7.92068103068199,8.91849595452203,0.301004055921009,2.25711030473374,16.0872037490762,10.598599896391,7.57566819170736,5.34507758507231,16.0872037490762,6.97045223844486,9.57888679360464,8.97367084034213,6.97045223844486,13.9114941986158,16.0872037490762,8.97367084034213,7.22550426611959,7.22550426611959,7.57566819170736,5.22228566422232,11.9082755967185,9.92389963257926,10.598599896391,12.6018184982883,11.5349930424174,12.1278788983662,7.92068103068199,-1.70221454597626,14.1310975002634,6.9623897057093,12.1278788983662,12.6018184982883,15.8676004474285,3.7063341906369,-3.55040672257908,-1.66998004153181,0.683402485953239,-1.93309460194209,5.23561319261204,0.0781865326907329,1.02841532492787,5.01600989096438,-8.59448025173039
"Bittarella","Kit","Omnigene",-0.0071521633543335,0.000936991761872596,4.8169519653879e-11,"KitOmnigene",4.52793484746463e-09,90,90,1.94110125581751,-2.47018307121873,-0.0307665162997308,0.363466453661967,-1.21155715248767,1.21939431664521,0.947546509280688,0.12348002175603,0.76880804066333,0.528882323342531,-0.257654604029762,-0.348209723033184,0.280621985745769,0.0137056148857519,0.802279432637753,0.274379299274814,0.921503822093756,-0.491172115586476,-2.10604361135434,0.139936295955419,0.50164892672748,-3.10108703982368,0.823557870748564,-1.50983385942441,-0.354396226702936,0.528300004668901,0.0299639732623005,-2.2565235617357,1.62913869722896,-0.108204784964758,-0.575705166241126,-2.12582761260232,-1.28673620004243,0.0035125777204934,-0.383043812794742,-0.235585492452389,-2.02104049037101,0.449606320588082,0.0854407578559968,0.535258505490082,0.118290398255036,2.73867906209966,0.325498376473894,0.470028700457846,-2.60160419518846,3.13818989934432,-0.00880209425293099,1.67416310732538,1.83680375083102,1.53918215766358,-1.74082560787624,-1.10011600468583,-0.600875351836995,-0.764527299305595,-0.592645314862306,-0.254718107676448,0.0220315798951729,0.796693347522158,-1.17470225994416,2.90083485996542,-2.80101829036845,0.0710770065576325,1.79072377435842,-0.723090422027069,3.39872537199776,0.732253542478863,2.77869388732673,-0.336271808857926,1.5070524274876,3.37228582649603,-0.58319559171612,1.61944724474648,-1.1031548859896,-0.0283073942043135,-0.683201917885904,0.474324601417191,-0.124283509895087,-0.367884082631054,-2.71122650719378,1.40065601205282,0.921146214777592,0.131838223039119,0.670204347261254,-0.591768017387603,-0.100339955603499,-0.822644385795972,0.285046397065046,-2.63128576240597,-4.31182750777226,0.0064841935817741,7.32194069872339,7.71252234620371,7.71252234620371,7.72133735990584,3.28831608615761,7.32194069872339,10.3654229449006,3.97499556967844,10.7452690603853,10.7452690603853,8.30856995875475,4.33149495631841,3.97499556967844,4.08765148862469,3.64481547279759,10.6546371894155,3.28831608615761,3.88436369870866,10.5724044982492,4.72681459136937,7.71252234620371,6.72589308617235,7.41257256969318,4.24086308534863,4.81744646233916,4.13076697881833,4.24086308534863,8.30856995875475,8.39920182972454,4.08765148862469,3.49160387607365,10.3654229449006,9.76937533234957,3.49160387607365,10.0585895768644,6.72589308617235,10.4560548158704,4.08765148862469,8.30856995875475,3.64481547279759,4.17828335959447,7.72133735990584,3.88436369870866,4.33149495631841,7.03465787638502,10.6546371894155,4.72681459136937,10.4817726272794,9.88572501472838,10.4817726272794,10.4817726272794,10.3654229449006,7.41257256969318,10.6546371894155,4.81744646233916,8.39920182972454,3.64481547279759,10.0585895768644,4.24086308534863,7.41257256969318,7.32194069872339,7.63070548893606,9.88572501472838,4.13076697881833,8.39920182972454,7.63070548893606,9.76937533234957,4.81744646233916,10.4560548158704,9.76937533234957,3.97499556967844,7.63070548893606,10.4560548158704,4.17828335959447,4.17828335959447,4.13076697881833,3.49160387607365,3.28831608615761,10.7452690603853,9.88572501472838,10.5724044982492,4.72681459136937,7.03465787638502,10.0585895768644,6.72589308617235,7.72133735990584,4.33149495631841,7.03465787638502,10.5724044982492,3.88436369870866,3.31149845007341,1.13829578154874,-3.08262268858133,-2.44345958583664,-2.92941109185739,0.460431311730043,3.1951487676946,3.48436301220947,-3.28591047849736,0.151666521517376
"Gordonibacter","Kit","Zymo",-0.0220478299923548,0.00303084278388205,2.35623280227618e-10,"KitZymo",1.6611441256047e-08,90,90,1.61188333674514,-2.88429639682629,-0.141252877761762,-0.546390414385156,-1.70604499067113,0.92425647495911,0.364432348399978,-0.236504816496498,1.85429334329844,1.67441899754734,-0.335330603065016,-0.586422010255588,0.503096417923292,0.722436490834649,1.464615413277,-0.677251085160495,1.10095072395721,-0.89062384390787,-2.14668349412684,-0.372607702760763,0.294891869614629,-2.20170087417717,0.0500291941884718,-1.45684989563837,-1.22119429937868,1.05359759418033,0.289347696541401,-3.01247602247108,2.29784521488511,0.540751124435118,-1.36111139623183,-0.656992762672753,-0.649097091391909,-0.270829886079647,-0.641543932197659,0.307370459839214,-2.32107384829245,2.34573976352506,0.252084918433924,0.864282881266365,1.17977632587145,3.71845260232278,0.334873581688989,0.674040810953022,-1.20960520426001,2.42978677763124,-0.633687467077213,1.03762846848649,0.991882317259676,2.20973492886311,-1.6153454441207,0.151241549218357,-0.922840095143329,-0.790521241637644,-1.59285988257425,0.0484680391251668,-0.257103744441215,0.368588831538371,-0.9937418808981,1.81886764710165,-1.97873205460828,-0.602663348069198,0.996029989559665,-0.633036939339779,4.18256737403141,-0.282001416768798,2.13761036228786,-1.2843176540257,1.66046867860057,2.42984744277166,-1.2614667620552,1.6216211410666,-1.39398948004826,-0.25515277211378,-1.36163252533335,0.980720325192061,0.0565949834059829,-0.559767752263116,-1.52425185376231,0.672262723480015,1.38229255710247,-0.477983316547283,0.836699026010106,-0.845471127148029,0.401603305821924,-1.58835154944364,1.17417898718751,-1.59668603667248,-3.97566473270374,-0.0590105154255305,7.21959758845762,6.27003643287676,6.27003643287676,7.81199820175472,4.60929988202448,7.21959758845762,8.03717005520543,6.31911534112541,8.52700529556456,8.52700529556456,7.5500083260951,8.20426712810071,6.31911534112541,7.97704770967614,6.49445166899978,8.09716172968196,4.60929988202448,5.88927177524281,7.43039771689208,5.21730079867205,6.27003643287676,5.93962569523929,7.64944115434022,7.77442356221811,5.64714436455465,3.93732890545372,7.77442356221811,7.5500083260951,7.97985189197769,7.97704770967614,6.69707581645781,8.03717005520543,6.7571981619871,6.69707581645781,6.81718983646363,5.93962569523929,8.46701362108803,7.97704770967614,7.5500083260951,6.49445166899978,8.40689127555874,7.81199820175472,5.88927177524281,8.20426712810071,6.10218274265378,8.09716172968196,5.21730079867205,7.00055415100948,5.72058225779114,7.00055415100948,7.00055415100948,8.03717005520543,7.64944115434022,8.09716172968196,5.64714436455465,7.97985189197769,6.49445166899978,6.81718983646363,7.77442356221811,7.64944115434022,7.21959758845762,7.38215463587212,5.72058225779114,3.93732890545372,7.97985189197769,7.38215463587212,6.7571981619871,5.64714436455465,8.46701362108803,6.7571981619871,6.31911534112541,7.38215463587212,8.46701362108803,8.40689127555874,8.40689127555874,3.93732890545372,6.69707581645781,4.60929988202448,8.52700529556456,5.72058225779114,7.43039771689208,5.21730079867205,6.10218274265378,6.81718983646363,5.93962569523929,7.81199820175472,8.20426712810071,6.10218274265378,7.43039771689208,5.88927177524281,-0.21391488220361,0.335539292882008,0.762578676463053,-1.99716823454104,0.559954529005022,0.16768560265903,0.822701021992345,0.882692696468875,-1.32519725797028,0.00512855524453198
"unclassified.Ruminococcaceae","Kit","Omnigene",-1.1979721116679,0.167872122418946,4.33215246179955e-10,"KitOmnigene",2.33686249832402e-08,90,90,0.32967186714881,-0.17615835745714,-0.62897309770901,0.652299764012706,1.93818526085177,0.369652475586491,-0.559778813794667,-0.199988506520841,-1.18647056335947,-0.406036826779502,0.363726600577946,0.266020354162636,-0.700346537974261,-0.221361868946957,-0.962323295468495,0.0797134647137474,-0.804274534806732,-0.104573526062111,0.287732526633885,0.183999710524183,-0.6498763571773,-0.297741877191585,-0.140598260754794,0.830881450429696,-0.198455598086053,-0.917180425903629,-0.031501414180674,0.99193545299101,-0.175568370382069,-0.202229427148017,0.376184188811313,1.08050391710791,0.417715404156223,0.138012941657043,1.07839351367107,-0.593755841886555,1.52080497890031,-0.506489504734497,0.275654654618733,-0.588186029858185,-0.303914156655966,-2.06193181428386,-0.683332019535682,0.217626350609587,2.12166585455399,-1.33554056196508,0.392753409304333,-0.453379748615554,-1.99553238016619,-1.51497351797155,3.13634835349297,0.461016644499363,-0.196770669565564,-0.605520895824843,-0.0928696343123989,-0.00635357154115912,-0.210934089167194,0.746630898789397,0.280287736022586,-0.339780944451439,1.21383765411847,-0.997805777905985,1.0016213925551,0.497922126974961,-0.368924577363317,-0.931636230558424,-0.757290622408677,-0.16215539308085,-1.10230120509583,-1.39630012293356,0.0858330541811689,-1.63445517694214,0.615728029880574,-0.252035050009277,1.03386998604171,-0.491529230103349,-0.247151470857027,0.890504208512708,0.467178591972098,-0.236739279562697,-3.34670048807681,0.351543087573712,-0.458646014979195,1.51146681811996,-0.742105651954875,1.99983432356626,-0.0698715641854235,1.43639607093788,4.16414577251794,-0.558947994523781,0.423307005385485,2.01973937087593,2.01973937087593,4.30193341643074,3.41450310509059,0.423307005385485,4.40154145776062,2.76003337741686,5.6174271652244,5.6174271652244,0.55863849977057,1.99067356919795,2.76003337741686,1.67060820076127,2.64514329687168,4.81079602179277,3.41450310509059,1.95340223398523,9.68382594874016,0.198001131682398,2.01973937087593,1.88440787649085,1.22993814881711,1.18404242576632,1.00463227511403,1.65910200278776,1.18404242576632,0.55863849977057,1.3652696432022,1.67060820076127,3.13170907186663,4.40154145776062,5.86264232886598,3.13170907186663,6.27189689289813,1.88440787649085,5.20817260119225,1.67060820076127,0.55863849977057,2.64514329687168,2.4772393441929,4.30193341643074,1.95340223398523,1.99067356919795,4.95640314410447,4.81079602179277,0.198001131682398,8.87719480530853,10.3382956764139,8.87719480530853,8.87719480530853,4.40154145776062,1.22993814881711,4.81079602179277,1.00463227511403,1.3652696432022,2.64514329687168,6.27189689289813,1.18404242576632,1.22993814881711,0.423307005385485,3.49530227299911,10.3382956764139,1.65910200278776,1.3652696432022,3.49530227299911,5.86264232886598,1.00463227511403,5.20817260119225,5.86264232886598,2.76003337741686,3.49530227299911,5.20817260119225,2.4772393441929,2.4772393441929,1.65910200278776,3.13170907186663,3.41450310509059,5.6174271652244,10.3382956764139,9.68382594874016,0.198001131682398,4.95640314410447,6.27189689289813,1.88440787649085,4.30193341643074,1.99067356919795,4.95640314410447,9.68382594874016,1.95340223398523,6.11991139978729,-2.19864490575068,-1.08667520475998,-2.55928227383885,-1.57324097975493,0.738018867477865,1.64425805223937,2.05351261627152,-0.803881171536018,-2.33397640013576
"Phocea","Kit","Omnigene",-0.00484344303556679,0.000681706910866433,4.97204786877452e-10,"KitOmnigene",2.33686249832402e-08,90,90,0.0348015039466798,-0.986164940950224,0.746593563411795,-0.0888697430073708,-0.428629598670388,0.10663907324512,-0.607845163750927,-0.234513117138331,0.322099319061877,0.0878529075780072,0.864655798562426,0.783873057589864,0.146822555585199,0.734589208336058,0.346460789143387,-0.151871205269479,0.496299847251001,-0.851310071005728,0.430664262741085,-0.0773643883802535,0.543779753391456,-0.562368898487401,0.00526379065312632,-0.0817550522605517,-0.328967384239207,-0.595543792865275,-1.43758576214394,-0.519714242245394,-0.335622354744058,0.637721761764588,-0.848322754114283,-0.660576135803737,0.449898634486822,-0.241074678524353,-0.29182840817789,-0.088240055512431,-0.330985665916101,0.950097994996818,1.07534325824825,0.312082898687176,-0.0399808331803655,0.225313074213589,0.642372209907712,0.683357971776735,-0.509517536900868,0.373240605891831,0.0666308344308266,-0.457817426612201,0.466014723175278,-0.344572546806702,-0.590845778526401,-0.698387392384797,-0.325385682533894,0.169657270677031,-0.249325397204597,-0.765307664649698,0.588323769966827,-0.0271581201502098,-0.890541149474922,0.0625313259466362,0.90697175299075,0.160665005656933,-0.505863888723122,1.91136576285916,-0.223789194452357,0.147712997403503,0.483771047981712,-0.209597767154877,0.369081718436149,0.466675549813832,-0.102883742130802,0.0507851129339927,0.328922758518039,-0.399803012292105,-0.290707682492596,-0.0449524252953344,-0.510053133052503,-0.108885153006448,-0.311738780471543,0.117981129794958,0.920294320510385,0.0488412088619166,0.273715002952652,-0.39381333661603,-0.452038877807141,-0.273978020021151,0.233763355725774,-0.608506874062198,-0.0883843767074652,0.399460716810602,2.73580027837033,4.38692600644191,4.38692600644191,2.07376769401584,3.42304949868942,2.73580027837033,2.9814055042617,3.3444267807268,2.94603164655414,2.94603164655414,4.29097453433025,4.61034691996345,3.3444267807268,3.40082067698619,4.68896963792606,2.9287028924051,3.42304949868942,3.32709802657776,3.31981143177291,4.55609867220387,4.38692600644191,2.83175175048199,2.75312903251937,4.5930181658144,4.57342742635292,4.65205014431553,4.5930181658144,4.29097453433025,4.3083032884793,3.40082067698619,3.49677214909785,2.9814055042617,3.07735697637336,3.49677214909785,3.02465436451676,2.83175175048199,2.99873425841074,3.40082067698619,4.29097453433025,4.68896963792606,3.41814943113524,2.07376769401584,3.32709802657776,4.61034691996345,2.15239041197846,2.9287028924051,4.55609867220387,3.30248267762386,3.39843414973552,3.30248267762386,3.30248267762386,2.9814055042617,2.75312903251937,2.9287028924051,4.57342742635292,4.3083032884793,4.68896963792606,3.02465436451676,4.5930181658144,2.75312903251937,2.73580027837033,2.0564389398668,3.39843414973552,4.65205014431553,4.3083032884793,2.0564389398668,3.07735697637336,4.57342742635292,2.99873425841074,3.07735697637336,3.3444267807268,2.0564389398668,2.99873425841074,3.41814943113524,3.41814943113524,4.65205014431553,3.49677214909785,3.42304949868942,2.94603164655414,3.39843414973552,3.31981143177291,4.55609867220387,2.15239041197846,3.02465436451676,2.83175175048199,2.07376769401584,4.61034691996345,2.15239041197846,3.31981143177291,3.32709802657776,-0.114801359220173,0.873690497486219,-0.0164633598578429,1.13881463535984,1.17573412897037,-1.36084509697724,-0.435878532582338,-0.488581144438936,-0.0901860102662771,-0.681483758473705
