XT_D04-NFlex-R1-A	XT_D06-NFlex-R1-A	XT_D08-NFlex-R1-C	XT_D07-NFlex-R1-C	XT_D10-NFlex-R1-C	XT_D05-NFlex-R1-C	XT_D05-NFlex-R1-A	XT_D05-NFlex-R1-B	XT_D08-NFlex-R1-B	XT_D02-NFlex-R1-B	XT_D07-NFlex-R1-B	XT_D09-NFlex-R1-B	XT_D03-NFlex-R1-C	XT_D01-NFlex-R1-A	XT_D04-NFlex-R1-C	XT_D10-NFlex-R1-A	XT_D06-NFlex-R1-B	XT_D03-NFlex-R1-B	XT_D10-NFlex-R1-B	XT_D09-NFlex-R1-C	XT_D02-NFlex-R1-A	XT_D09-NFlex-R1-A	XT_D04-NFlex-R1-B	XT_D08-NFlex-R1-A	XT_D06-NFlex-R1-C	XT_D02-NFlex-R1-C	XT_D01-NFlex-R1-C	XT_D07-NFlex-R1-A	XT_D03-NFlex-R1-A	XT_D01-NFlex-R1-B	Flex_D10-NF-R1	Flex_D07-NF-R1	Flex_D08-NF-R1	Flex_D05-NF-R1	Flex_D02-NF-R1	Flex_D03-NF-R1	Flex_D09-NF-R1	Flex_D01-NF-R1	Flex_D06-NF-R1	Flex_D04-NF-R1
Acidimicrobiia	540	237	232	236	202	736	887	902	254	275	303	319	293	538	455	184	227	219	224	360	282	317	468	215	213	233	488	327	227	395	294	1333	444	1450	354	763	433	546	443	1204
Rubrobacteria	55	15	32	35	20	56	62	61	31	19	31	30	24	106	45	10	28	19	10	28	17	27	62	26	13	17	91	24	20	64	9	71	59	114	18	48	22	74	36	108
Coriobacteriia	324282	395718	211380	31465	770230	280362	338083	328749	246813	83372	37401	324893	569602	172292	288819	767456	375522	456171	899612	383235	81368	334209	304953	194338	305949	75479	172720	34262	515395	141027	2216497	368919	545517	641005	139307	2322377	558147	306626	1108705	910733
Nitriliruptoria	47	20	20	18	8	189	227	233	20	19	29	11	11	32	34	6	19	11	11	11	24	8	49	12	12	16	23	15	15	31	8	64	46	302	17	37	17	33	24	100
Thermoleophilia	135	57	32	71	17	78	95	86	45	53	72	79	46	144	117	20	49	52	35	98	61	64	117	48	46	45	132	77	71	133	60	416	149	202	71	202	100	190	111	349
Mollicutes	3325	282	148	217	155	124	133	165	153	403	270	260	205	7576	2829	118	265	164	158	308	363	260	2759	147	209	358	8443	221	166	6242	190	2064	288	562	718	458	323	10899	509	25976
Nitrospinia	19	26	18	13	10	14	15	23	30	16	14	34	23	28	23	14	26	14	8	55	14	40	14	17	21	20	24	14	25	25	11	46	42	28	30	70	38	16	56	58
Caldisericia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Cryosericia	2	2	1	2	3	16	21	20	4	0	2	1	3	0	1	5	2	4	1	2	1	2	3	3	1	1	1	1	7	3	5	3	9	25	2	22	2	0	5	3
Candidatus Peribacteria	12	56	20	21	10	8	8	5	20	16	29	19	15	27	24	7	57	7	6	23	10	15	17	9	50	12	23	40	17	25	10	131	45	12	11	49	40	19	93	41
Flavobacteriia	2489	1736	1320	1483	1501	1957	2124	2258	1465	5365	1643	8830	1421	2542	2228	1418	1618	1223	1751	10293	5263	8924	2081	1320	1360	4794	2362	1616	1413	1919	2286	7661	2160	3850	7133	4292	6555	1789	2232	6423
Sphingobacteriia	728	516	340	306	443	404	422	422	398	830	359	3232	315	918	579	413	511	313	454	3791	782	3193	666	341	395	821	862	316	311	784	551	1662	480	554	1033	667	2144	597	617	1585
Bacteroidia	2490896	8400506	7155296	5213639	6805307	5819448	6657524	6880912	8287017	15029582	6063784	6200711	5170382	8404522	2218497	6524485	7834620	4287439	7667470	7252754	14812477	6291909	2224567	6917140	6412307	13766663	8038987	5694815	4814603	6703193	10359255	21283468	12091155	10833128	18686692	7232343	6270747	5782233	9896726	4996436
Cytophagia	1068	802	559	535	522	1010	1151	1187	575	1079	610	2431	473	1200	930	460	794	422	516	2948	1038	2458	985	552	637	979	1135	571	489	1019	651	2191	774	1915	1293	986	1866	942	958	2564
Chitinophagia	529	266	205	270	257	536	596	649	229	409	303	1634	202	625	477	218	258	154	276	1866	461	1601	489	182	235	417	562	306	202	461	302	1287	331	1251	538	680	1130	389	360	1252
Saprospiria	103	83	56	52	41	162	250	220	51	53	58	139	81	101	84	35	76	66	33	190	67	142	96	36	51	64	84	63	71	76	54	244	72	518	68	223	125	63	116	228
Chlorobia	67	30	34	36	29	88	116	115	25	51	33	56	46	58	72	34	36	42	34	61	65	54	63	21	34	60	65	35	39	49	45	161	48	315	65	136	59	52	37	116
Ignavibacteria	191	189	77	53	45	97	120	114	96	68	74	294	54	125	204	46	200	53	68	346	77	304	178	91	177	84	135	70	63	83	70	359	110	211	149	168	166	109	318	718
Rhodothermia	31	6	9	7	1	11	7	9	6	5	3	5	3	15	22	0	12	9	1	8	5	4	25	7	7	6	14	6	8	13	6	17	18	15	3	39	5	10	22	37
Balneolia	21	23	19	26	30	18	17	24	16	15	31	140	36	86	12	40	16	31	30	162	16	149	21	18	15	27	95	38	35	66	31	166	20	26	32	98	132	69	27	52
Gloeobacteria	19	9	4	5	3	15	18	17	3	7	3	5	14	18	22	7	7	9	9	7	14	2	16	7	9	4	22	6	16	15	11	42	9	25	17	32	12	16	4	45
Candidatus Riflemargulisbacteria	7	8	8	8	7	8	3	6	7	6	6	8	2	6	7	7	7	2	8	8	8	4	6	2	8	6	3	3	3	5	2	5	2	3	3	5	4	2	6	8
Candidatus Sericytochromatia	9	4	1	2	1	55	66	76	5	1	3	0	13	9	9	0	4	8	1	3	2	1	8	4	3	2	15	1	11	5	0	12	4	135	5	40	0	8	4	24
Candidatus Babeliae	1	1	1	1	2	3	3	2	2	2	3	5	5	1	0	0	5	4	1	5	6	3	2	5	5	4	2	1	0	5	0	5	3	2	1	2	0	0	1	8
Thermococci	25	20	7	11	14	22	27	26	11	13	23	10	29	36	26	15	17	13	21	14	12	9	32	7	7	10	42	17	15	28	41	40	24	45	8	64	11	26	26	49
Archaeoglobi	2	4	4	2	0	2	2	2	8	2	14	41	5	3	4	0	3	4	2	35	0	42	3	3	0	4	6	5	2	10	0	33	9	6	3	4	20	5	6	8
Methanopyri	6	0	0	1	0	5	1	2	2	0	1	1	0	1	3	0	0	1	0	0	1	0	6	1	0	0	1	0	0	1	0	3	1	4	0	0	0	2	0	3
Hadesarchaea	0	2	0	0	0	0	2	4	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	1	1	0	1	0	2	3	0
Candidatus Methanoliparia	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
Methanobacteria	253	221	95	111	58	104	120	123	131	574	146	479	6907	319	271	77	204	6521	86	598	531	485	243	115	175	544	289	129	7051	214	227	912	142	298	1047	46978	744	265	345	774
Methanococci	17	3	12	6	9	6	5	3	15	14	8	3	0	29	23	7	5	3	10	7	10	3	12	12	4	10	20	1	2	14	12	21	13	14	35	18	6	11	7	43
Thermoplasmata	374	56	35	107	24	224	266	261	53	189	103	156	94	251	366	23	51	68	24	163	213	184	344	31	54	174	257	122	78	204	42	355	82	481	280	168	214	202	131	910
Candidatus Poseidoniia	100	59	19	34	57	34	38	41	18	60	37	54	39	88	73	46	47	26	49	69	80	63	86	28	26	78	72	24	28	62	101	144	60	77	103	88	53	55	81	223
Halobacteria	666	254	196	323	141	606	690	662	255	419	325	376	283	656	572	139	229	208	177	405	404	368	618	205	202	410	629	329	282	567	293	1332	443	1037	420	780	342	589	354	1429
Methanomicrobia	427	263	161	159	134	280	338	335	193	291	172	293	150	447	364	122	242	145	140	285	291	292	388	148	182	241	421	167	148	366	250	741	363	538	437	390	249	366	376	1124
Candidatus Methanofastidiosa	2	4	0	1	0	2	3	3	2	0	1	0	1	4	1	0	10	0	0	1	3	1	2	1	3	1	4	4	0	4	0	11	0	18	11	1	4	3	26	13
Nanohaloarchaea	2	0	0	0	0	0	0	0	0	2	0	0	11	2	1	0	0	14	0	0	2	0	1	0	0	0	0	0	7	0	0	0	0	0	1	56	0	0	0	0
Thermoprotei	58	80	21	19	3	33	38	25	29	47	24	26	20	73	59	8	89	13	14	27	48	20	60	17	47	41	88	17	20	65	19	115	23	63	58	38	28	49	112	148
Nitrososphaeria	8	4	9	5	0	0	0	2	10	12	7	24	7	8	3	2	5	3	1	19	9	18	1	3	5	10	7	3	5	4	3	66	7	28	28	22	19	7	3	8
Candidatus Methanomethylia	0	0	0	0	0	0	1	0	0	2	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	2	1	2	1	5	1	0	0	0	1	0
